customer_id,customer_age,customer_gender,product_id,product_item ,product_category,purchase_id,_purchase_id,purchase_amount,customer_location,product_size,product_colour,product_season,product_rating,customer_subscription,purchase_shipping type,purchase_discount,purchase_promocode,customer_purchase count,purchase_payment type,customer_purchase frequency,purchase_date
3374,70,Female,3374,Sandals,Footwear,3374,4247,52.00,Minnesota,M,Purple,Spring,3.5,0,Store Pickup,No,No,12,Debit Card,Every 3 Months,2024-04-22
3375,22,Female,3375,Blouse,Clothing,3375,4249,47.00,Nevada,S,Lavender,Spring,3.7,0,2-Day Shipping,No,No,41,Debit Card,Annually,2024-05-09
3376,51,Female,3376,Boots,Footwear,3376,4250,98.00,Connecticut,XL,Yellow,Fall,4.9,0,Express,No,No,8,Credit Card,Annually,2024-11-14
3377,22,Female,3377,Hat,Accessories,3377,4251,46.00,Ohio,M,Green,Winter,4.1,0,Store Pickup,No,No,24,Cash,Quarterly,2024-12-18
3378,37,Female,3378,Shirt,Clothing,3378,4252,32.00,Kentucky,M,Yellow,Winter,4.6,0,Next Day Air,No,No,18,PayPal,Fortnightly,2024-01-18
3379,49,Female,3379,Shorts,Clothing,3379,4253,75.00,Minnesota,L,Gold,Fall,4.5,0,Next Day Air,No,No,6,Cash,Quarterly,2024-10-05
3380,61,Female,3380,Handbag,Accessories,3380,4255,51.00,Tennessee,L,Turquoise,Summer,5,0,Store Pickup,No,No,40,Cash,Weekly,2024-07-12
3381,41,Female,3381,Dress,Clothing,3381,4256,52.00,North Dakota,L,Blue,Summer,3.8,0,Standard,No,No,6,PayPal,Every 3 Months,2024-08-18
3382,57,Female,3382,Hat,Accessories,3382,4257,66.00,Minnesota,L,Turquoise,Winter,4.7,0,Standard,No,No,27,Credit Card,Quarterly,2024-12-09
3383,34,Female,3383,Sweater,Clothing,3383,4258,35.00,Nebraska,M,Maroon,Spring,2.8,0,Express,No,No,2,Bank Transfer,Weekly,2024-04-09
3384,27,Female,3384,Coat,Outerwear,3384,4259,43.00,Delaware,M,Pink,Fall,2.6,0,Next Day Air,No,No,39,Venmo,Bi-Weekly,2024-11-17
3385,39,Female,3385,Hoodie,Clothing,3385,4261,24.00,Minnesota,L,Maroon,Summer,3.8,0,Free Shipping,No,No,9,Venmo,Quarterly,2024-06-20
3386,62,Female,3386,Jewelry,Accessories,3386,4262,83.00,Rhode Island,M,Olive,Winter,2.8,0,Standard,No,No,16,Credit Card,Every 3 Months,2024-01-19
3387,34,Female,3387,T-shirt,Clothing,3387,4263,62.00,Michigan,M,Lavender,Fall,2.6,0,2-Day Shipping,No,No,36,Cash,Quarterly,2024-09-01
3388,53,Female,3388,Pants,Clothing,3388,4264,78.00,New Jersey,S,Pink,Spring,3.4,0,2-Day Shipping,No,No,2,Credit Card,Bi-Weekly,2024-03-22
3389,35,Female,3389,Sweater,Clothing,3389,4265,61.00,South Dakota,M,Cyan,Spring,4.5,0,Store Pickup,No,No,21,Credit Card,Weekly,2024-04-10
3390,38,Female,3390,Pants,Clothing,3390,4267,57.00,North Carolina,L,Maroon,Fall,3.8,0,Free Shipping,No,No,39,Venmo,Annually,2024-11-15
3391,32,Female,3391,Socks,Clothing,3391,4268,70.00,Oregon,S,Red,Summer,3,0,Next Day Air,No,No,38,PayPal,Annually,2024-08-13
3392,47,Female,3392,Hoodie,Clothing,3392,4269,57.00,Montana,M,Silver,Fall,3.7,0,2-Day Shipping,No,No,6,Debit Card,Every 3 Months,2024-10-05
3393,53,Female,3393,Scarf,Accessories,3393,4270,74.00,New Jersey,XL,Blue,Winter,4.4,0,Free Shipping,No,No,6,Venmo,Bi-Weekly,2024-01-03
3394,60,Female,3394,Dress,Clothing,3394,4271,90.00,Arizona,M,Gold,Fall,3.1,0,Next Day Air,No,No,50,Debit Card,Monthly,2024-11-09
3395,31,Female,3395,Sandals,Footwear,3395,4273,98.00,Vermont,S,Yellow,Spring,4.2,0,Store Pickup,No,No,9,PayPal,Annually,2024-03-27
3396,44,Female,3396,Dress,Clothing,3396,4274,43.00,Colorado,M,Silver,Winter,3.1,0,Free Shipping,No,No,15,Debit Card,Every 3 Months,2024-01-18
3397,29,Female,3397,Pants,Clothing,3397,4275,37.00,Tennessee,XL,Black,Winter,5,0,Next Day Air,No,No,5,PayPal,Quarterly,2024-12-07
3398,19,Female,3398,Blouse,Clothing,3398,4276,38.00,New Jersey,L,Yellow,Summer,2.7,0,Standard,No,No,13,Bank Transfer,Bi-Weekly,2024-08-27
3399,54,Female,3399,Jeans,Clothing,3399,4277,60.00,Montana,L,Pink,Winter,3.8,0,Standard,No,No,44,Cash,Fortnightly,2024-01-16
3400,40,Female,3400,Pants,Clothing,3400,4279,55.00,Montana,XL,Yellow,Winter,3.3,0,Standard,No,No,36,Debit Card,Annually,2024-12-16
3401,39,Female,3401,Sunglasses,Accessories,3401,4280,51.00,Nevada,M,Lavender,Fall,4.8,0,Free Shipping,No,No,18,Venmo,Fortnightly,2024-10-27
3402,44,Female,3402,Backpack,Accessories,3402,4281,71.00,Nevada,L,Peach,Winter,3.4,0,Standard,No,No,39,Credit Card,Weekly,2024-01-09
3403,22,Female,3403,Hoodie,Clothing,3403,4282,61.00,Louisiana,M,Black,Spring,4.4,0,2-Day Shipping,No,No,11,PayPal,Every 3 Months,2024-05-22
3404,30,Female,3404,Boots,Footwear,3404,4283,65.00,Illinois,M,Olive,Summer,3.9,0,Standard,No,No,1,Cash,Bi-Weekly,2024-08-05
3405,69,Female,3405,Gloves,Accessories,3405,4285,34.00,South Carolina,L,Olive,Fall,3.9,0,2-Day Shipping,No,No,34,Credit Card,Annually,2024-10-05
3406,28,Female,3406,Blouse,Clothing,3406,4286,87.00,Washington,M,White,Summer,4.2,0,Store Pickup,No,No,47,Bank Transfer,Bi-Weekly,2024-07-27
3407,57,Female,3407,Sweater,Clothing,3407,4287,79.00,Nebraska,M,Red,Spring,4,0,Store Pickup,No,No,24,Venmo,Quarterly,2024-05-04
3408,46,Female,3408,Dress,Clothing,3408,4288,46.00,Alabama,S,Purple,Spring,2.6,0,Store Pickup,No,No,20,Cash,Quarterly,2024-03-21
3409,48,Female,3409,Socks,Clothing,3409,4289,72.00,Montana,L,Purple,Summer,4.4,0,Standard,No,No,11,Bank Transfer,Annually,2024-07-17
3410,24,Female,3410,Shirt,Clothing,3410,4291,93.00,Minnesota,M,Teal,Summer,3.2,0,Next Day Air,No,No,3,Credit Card,Every 3 Months,2024-06-22
3411,50,Female,3411,Sandals,Footwear,3411,4292,76.00,Ohio,L,Teal,Summer,4.3,0,Free Shipping,No,No,38,Bank Transfer,Bi-Weekly,2024-06-01
3412,29,Female,3412,Shoes,Footwear,3412,4293,56.00,New York,L,Gray,Winter,4.9,0,2-Day Shipping,No,No,45,Cash,Weekly,2024-01-16
3413,61,Female,3413,Sandals,Footwear,3413,4294,83.00,Indiana,M,Magenta,Fall,3.8,0,Store Pickup,No,No,31,Venmo,Quarterly,2024-09-06
3414,34,Female,3414,Gloves,Accessories,3414,4295,90.00,Delaware,XL,Black,Winter,2.5,0,Express,No,No,16,PayPal,Bi-Weekly,2024-02-22
3415,27,Female,3415,Boots,Footwear,3415,4297,94.00,Connecticut,M,Maroon,Spring,4.9,0,Next Day Air,No,No,3,Bank Transfer,Quarterly,2024-04-06
3416,38,Female,3416,Blouse,Clothing,3416,4298,68.00,New York,M,Gold,Fall,3,0,2-Day Shipping,No,No,15,Bank Transfer,Annually,2024-11-12
3417,25,Female,3417,Sandals,Footwear,3417,4299,53.00,Alabama,M,Purple,Spring,3.2,0,Store Pickup,No,No,11,Bank Transfer,Every 3 Months,2024-04-19
3418,54,Female,3418,Coat,Outerwear,3418,4300,35.00,Massachusetts,M,Blue,Summer,2.9,0,2-Day Shipping,No,No,22,Debit Card,Fortnightly,2024-07-01
3419,53,Female,3419,Jacket,Outerwear,3419,4301,30.00,South Carolina,M,Beige,Summer,2.8,0,Free Shipping,No,No,35,Debit Card,Annually,2024-08-26
3420,23,Female,3420,Jewelry,Accessories,3420,4303,26.00,West Virginia,L,Indigo,Winter,3.1,0,Store Pickup,No,No,5,Venmo,Bi-Weekly,2024-01-19
3421,19,Female,3421,Hat,Accessories,3421,4304,60.00,Kentucky,M,Purple,Winter,3.4,0,Express,No,No,35,PayPal,Bi-Weekly,2024-12-19
3422,57,Female,3422,Shoes,Footwear,3422,4305,30.00,New Jersey,M,Maroon,Summer,2.9,0,Free Shipping,No,No,27,PayPal,Weekly,2024-06-09
3423,19,Female,3423,Coat,Outerwear,3423,4306,91.00,New York,L,Beige,Winter,3.2,0,Next Day Air,No,No,9,Venmo,Monthly,2024-12-04
3424,33,Female,3424,Boots,Footwear,3424,4307,71.00,Massachusetts,M,Brown,Spring,3.8,0,Next Day Air,No,No,21,PayPal,Bi-Weekly,2024-05-21
3425,33,Female,3425,Scarf,Accessories,3425,4309,64.00,Florida,L,Green,Summer,3.6,0,2-Day Shipping,No,No,23,Credit Card,Monthly,2024-08-24
3426,38,Female,3426,Hat,Accessories,3426,4310,54.00,Michigan,M,Blue,Summer,4.3,0,Next Day Air,No,No,3,Debit Card,Bi-Weekly,2024-07-09
3427,47,Female,3427,Socks,Clothing,3427,4311,35.00,Oregon,XL,Magenta,Fall,4.8,0,2-Day Shipping,No,No,31,Credit Card,Annually,2024-10-27
3428,39,Female,3428,T-shirt,Clothing,3428,4312,38.00,Michigan,XL,Turquoise,Winter,2.5,0,Store Pickup,No,No,44,Cash,Annually,2024-12-27
3429,32,Female,3429,Jewelry,Accessories,3429,4313,69.00,Washington,M,Gray,Fall,2.5,0,Next Day Air,No,No,20,Venmo,Monthly,2024-10-27
3430,27,Female,3430,Skirt,Clothing,3430,4315,96.00,Alaska,S,Purple,Winter,4.6,0,Express,No,No,34,Debit Card,Weekly,2024-02-01
3431,67,Female,3431,Socks,Clothing,3431,4316,73.00,Montana,M,Lavender,Winter,4.2,0,Next Day Air,No,No,17,Bank Transfer,Every 3 Months,2024-12-16
3432,46,Female,3432,Belt,Accessories,3432,4317,49.00,New Mexico,S,Green,Summer,4.2,0,Express,No,No,20,Venmo,Annually,2024-08-25
3433,36,Female,3433,Boots,Footwear,3433,4318,44.00,Connecticut,M,Gray,Summer,4.8,0,2-Day Shipping,No,No,46,PayPal,Every 3 Months,2024-08-11
3434,62,Female,3434,Socks,Clothing,3434,4319,93.00,Alaska,M,Yellow,Spring,4.5,0,Free Shipping,No,No,28,PayPal,Annually,2024-05-09
3435,31,Female,3435,Pants,Clothing,3435,4321,72.00,Ohio,S,Orange,Summer,3.3,0,2-Day Shipping,No,No,6,Venmo,Fortnightly,2024-08-13
3436,68,Female,3436,Socks,Clothing,3436,4322,91.00,Montana,M,Beige,Summer,2.7,0,2-Day Shipping,No,No,50,Debit Card,Bi-Weekly,2024-08-03
3437,57,Female,3437,Belt,Accessories,3437,4323,83.00,Nebraska,L,Peach,Winter,2.8,0,2-Day Shipping,No,No,41,Bank Transfer,Monthly,2024-12-08
3438,22,Female,3438,Jacket,Outerwear,3438,4324,62.00,Oklahoma,S,Green,Winter,3.5,0,2-Day Shipping,No,No,50,PayPal,Annually,2024-01-22
3439,26,Female,3439,Shirt,Clothing,3439,4325,71.00,Kentucky,M,Violet,Fall,3,0,Store Pickup,No,No,33,Credit Card,Monthly,2024-11-26
3440,43,Female,3440,Gloves,Accessories,3440,4327,93.00,Idaho,M,Gray,Summer,4.5,0,Express,No,No,25,Venmo,Quarterly,2024-06-11
3441,45,Female,3441,Handbag,Accessories,3441,4328,63.00,Maryland,L,Magenta,Fall,4.3,0,2-Day Shipping,No,No,2,PayPal,Weekly,2024-10-04
3442,64,Female,3442,Sweater,Clothing,3442,4329,96.00,Tennessee,XL,Charcoal,Fall,4.1,0,Standard,No,No,15,Credit Card,Annually,2024-09-08
3443,28,Female,3443,Skirt,Clothing,3443,4330,78.00,Michigan,M,Violet,Spring,4.3,0,Next Day Air,No,No,12,PayPal,Weekly,2024-05-05
3444,47,Female,3444,Dress,Clothing,3444,4331,24.00,Tennessee,L,Silver,Summer,5,0,Free Shipping,No,No,28,Cash,Bi-Weekly,2024-07-15
3445,53,Female,3445,Pants,Clothing,3445,4333,63.00,Rhode Island,S,Green,Summer,3.8,0,2-Day Shipping,No,No,12,Bank Transfer,Bi-Weekly,2024-06-17
3446,42,Female,3446,Hat,Accessories,3446,4334,58.00,Florida,M,Magenta,Fall,4.9,0,Standard,No,No,3,Debit Card,Annually,2024-10-09
3447,51,Female,3447,Boots,Footwear,3447,4335,55.00,Louisiana,S,Purple,Spring,5,0,2-Day Shipping,No,No,20,Cash,Weekly,2024-04-05
3448,62,Female,3448,Sandals,Footwear,3448,4336,58.00,Arkansas,M,Blue,Fall,4.3,0,Express,No,No,3,Bank Transfer,Bi-Weekly,2024-10-18
3449,18,Female,3449,Coat,Outerwear,3449,4337,28.00,Kentucky,S,Yellow,Winter,4.1,0,Express,No,No,32,Bank Transfer,Fortnightly,2024-12-05
3450,48,Female,3450,Blouse,Clothing,3450,4339,37.00,Kansas,M,Brown,Spring,4.5,0,Standard,No,No,35,Cash,Monthly,2024-05-02
3451,20,Female,3451,Shorts,Clothing,3451,4340,78.00,Vermont,M,Pink,Spring,3.6,0,Store Pickup,No,No,31,PayPal,Monthly,2024-03-26
3452,32,Female,3452,Blouse,Clothing,3452,4341,73.00,Nevada,XL,Silver,Fall,3,0,Free Shipping,No,No,13,Credit Card,Annually,2024-11-01
3453,26,Female,3453,Jacket,Outerwear,3453,4342,20.00,Oklahoma,M,Indigo,Spring,3.7,0,Next Day Air,No,No,3,Venmo,Fortnightly,2024-05-03
3454,31,Female,3454,Shirt,Clothing,3454,4343,60.00,Alabama,L,Pink,Winter,4.3,0,Standard,No,No,48,Venmo,Bi-Weekly,2024-12-27
3455,55,Female,3455,Handbag,Accessories,3455,4345,71.00,Louisiana,S,Lavender,Fall,4.6,0,Store Pickup,No,No,15,PayPal,Bi-Weekly,2024-10-12
3456,49,Female,3456,T-shirt,Clothing,3456,4346,89.00,Ohio,M,Orange,Fall,4.7,0,Standard,No,No,13,Venmo,Annually,2024-11-22
3457,42,Female,3457,Hoodie,Clothing,3457,4347,53.00,Texas,M,Red,Fall,4.6,0,Express,No,No,21,Venmo,Monthly,2024-09-05
3458,64,Female,3458,Jewelry,Accessories,3458,4348,87.00,Maryland,M,Gray,Summer,3,0,Express,No,No,29,Cash,Fortnightly,2024-06-06
3459,68,Female,3459,Jewelry,Accessories,3459,4349,37.00,West Virginia,L,Violet,Spring,3.4,0,Standard,No,No,24,Venmo,Quarterly,2024-05-12
3460,68,Female,3460,Hoodie,Clothing,3460,4351,37.00,Ohio,L,Green,Fall,3.8,0,Express,No,No,21,PayPal,Annually,2024-11-21
3461,41,Female,3461,Scarf,Accessories,3461,4352,78.00,Indiana,M,Gold,Spring,3.1,0,Express,No,No,5,Bank Transfer,Bi-Weekly,2024-03-25
3462,51,Female,3462,Shoes,Footwear,3462,4353,23.00,Wyoming,S,Maroon,Spring,4.4,0,Standard,No,No,47,Cash,Quarterly,2024-05-12
3463,44,Female,3463,Jeans,Clothing,3463,4354,73.00,Michigan,L,Olive,Spring,4.5,0,Standard,No,No,34,Credit Card,Every 3 Months,2024-05-28
3464,27,Female,3464,Jewelry,Accessories,3464,4355,27.00,Maine,M,Yellow,Fall,2.8,0,2-Day Shipping,No,No,45,PayPal,Fortnightly,2024-09-18
3465,36,Female,3465,Coat,Outerwear,3465,4357,59.00,Utah,S,Peach,Winter,2.7,0,Next Day Air,No,No,12,PayPal,Annually,2024-01-26
3466,19,Female,3466,Backpack,Accessories,3466,4358,53.00,Iowa,M,Gold,Spring,3.4,0,Standard,No,No,31,Debit Card,Weekly,2024-03-08
3467,49,Female,3467,Socks,Clothing,3467,4359,42.00,Maryland,S,Purple,Summer,4.6,0,Standard,No,No,43,Bank Transfer,Annually,2024-08-20
3468,18,Female,3468,Scarf,Accessories,3468,4360,45.00,Texas,M,Charcoal,Fall,5,0,Next Day Air,No,No,5,Credit Card,Annually,2024-10-21
3469,36,Female,3469,Sunglasses,Accessories,3469,4361,89.00,Ohio,S,Indigo,Winter,3.5,0,Standard,No,No,36,Debit Card,Quarterly,2024-12-10
3470,36,Female,3470,Socks,Clothing,3470,4363,85.00,North Dakota,L,Magenta,Fall,3.3,0,Store Pickup,No,No,12,Cash,Annually,2024-10-27
3471,19,Female,3471,Coat,Outerwear,3471,4364,69.00,West Virginia,S,Olive,Summer,4.5,0,Free Shipping,No,No,31,Cash,Bi-Weekly,2024-06-22
3472,43,Female,3472,Sandals,Footwear,3472,4365,66.00,North Carolina,S,Blue,Spring,3.1,0,Store Pickup,No,No,31,Cash,Bi-Weekly,2024-04-26
3473,31,Female,3473,Blouse,Clothing,3473,4366,42.00,Georgia,S,White,Summer,4,0,Free Shipping,No,No,15,Debit Card,Weekly,2024-08-17
3474,63,Female,3474,Dress,Clothing,3474,4367,40.00,Kansas,M,Cyan,Spring,2.5,0,Express,No,No,11,Cash,Weekly,2024-05-21
3475,41,Female,3475,Pants,Clothing,3475,4369,82.00,Maine,M,Cyan,Winter,4.4,0,Store Pickup,No,No,18,Venmo,Monthly,2024-01-12
3476,48,Female,3476,Sneakers,Footwear,3476,4370,88.00,South Carolina,M,Orange,Spring,4.4,0,Express,No,No,9,Cash,Quarterly,2024-05-19
3477,68,Female,3477,Boots,Footwear,3477,4371,99.00,South Carolina,XL,Orange,Summer,3.2,0,Free Shipping,No,No,11,Cash,Weekly,2024-07-09
3478,53,Female,3478,Handbag,Accessories,3478,4372,85.00,Kentucky,S,Teal,Spring,3.8,0,Store Pickup,No,No,38,Debit Card,Bi-Weekly,2024-05-25
3479,36,Female,3479,Handbag,Accessories,3479,4373,57.00,Arizona,M,Magenta,Fall,4.6,0,Store Pickup,No,No,42,PayPal,Quarterly,2024-10-17
3480,46,Female,3480,Sweater,Clothing,3480,4375,56.00,New York,S,Orange,Summer,4.9,0,Standard,No,No,41,Cash,Monthly,2024-08-20
3481,21,Female,3481,Sandals,Footwear,3481,4376,79.00,New Hampshire,L,Peach,Winter,3.5,0,Free Shipping,No,No,45,PayPal,Monthly,2024-02-02
3482,52,Female,3482,Socks,Clothing,3482,4377,67.00,Ohio,S,Maroon,Summer,3.4,0,Store Pickup,No,No,41,Debit Card,Bi-Weekly,2024-07-20
3483,66,Female,3483,Gloves,Accessories,3483,4378,61.00,Hawaii,M,Gold,Winter,3.9,0,Next Day Air,No,No,35,Debit Card,Weekly,2024-02-21
3484,19,Female,3484,Hoodie,Clothing,3484,4379,37.00,Texas,L,White,Winter,3.9,0,Express,No,No,21,Credit Card,Every 3 Months,2024-12-24
3485,44,Female,3485,Dress,Clothing,3485,4381,75.00,Illinois,L,Gray,Fall,4.2,0,Free Shipping,No,No,13,Credit Card,Bi-Weekly,2024-10-23
3486,50,Female,3486,Shirt,Clothing,3486,4382,21.00,Massachusetts,XL,Brown,Winter,3.4,0,Standard,No,No,23,Debit Card,Fortnightly,2024-01-10
3487,51,Female,3487,Shorts,Clothing,3487,4383,89.00,North Carolina,L,Charcoal,Winter,4.9,0,Standard,No,No,6,PayPal,Weekly,2024-12-06
3488,25,Female,3488,Sandals,Footwear,3488,4384,24.00,West Virginia,L,Beige,Fall,2.9,0,Store Pickup,No,No,39,Bank Transfer,Annually,2024-11-12
3489,62,Female,3489,Sweater,Clothing,3489,4385,27.00,Delaware,XL,Teal,Spring,4.9,0,Store Pickup,No,No,7,Cash,Quarterly,2024-05-23
3490,48,Female,3490,Dress,Clothing,3490,4387,26.00,Idaho,L,Black,Summer,4.6,0,2-Day Shipping,No,No,32,PayPal,Every 3 Months,2024-07-08
3491,62,Female,3491,Boots,Footwear,3491,4388,82.00,Oregon,M,Violet,Spring,3.6,0,Store Pickup,No,No,43,Credit Card,Quarterly,2024-03-05
3492,22,Female,3492,Pants,Clothing,3492,4389,28.00,Maine,M,Orange,Winter,4.3,0,Express,No,No,15,Cash,Monthly,2024-12-23
3493,48,Female,3493,Gloves,Accessories,3493,4390,65.00,South Dakota,M,Turquoise,Fall,4.6,0,Standard,No,No,48,Bank Transfer,Annually,2024-11-07
3494,48,Female,3494,Pants,Clothing,3494,4391,82.00,New Mexico,XL,Black,Winter,4.7,0,Store Pickup,No,No,35,Credit Card,Weekly,2024-02-03
3495,62,Female,3495,Scarf,Accessories,3495,4393,38.00,Washington,M,Silver,Winter,3.5,0,Free Shipping,No,No,41,PayPal,Quarterly,2024-12-20
3496,24,Female,3496,Shorts,Clothing,3496,4394,33.00,Georgia,XL,Gray,Spring,2.8,0,Free Shipping,No,No,14,Cash,Weekly,2024-05-12
3497,39,Female,3497,Shoes,Footwear,3497,4395,38.00,Idaho,M,Pink,Summer,4,0,Free Shipping,No,No,22,PayPal,Monthly,2024-07-23
3498,35,Female,3498,Handbag,Accessories,3498,4396,48.00,Colorado,M,Red,Spring,4.3,0,Store Pickup,No,No,16,Venmo,Every 3 Months,2024-05-01
3499,47,Female,3499,Sandals,Footwear,3499,4397,35.00,Kentucky,M,Lavender,Summer,3.8,0,Standard,No,No,2,Bank Transfer,Bi-Weekly,2024-08-09
3500,22,Female,3500,Socks,Clothing,3500,4399,29.00,New Jersey,L,Indigo,Fall,3,0,Next Day Air,No,No,13,PayPal,Every 3 Months,2024-09-09
3501,38,Female,3501,Shirt,Clothing,3501,4400,48.00,Oregon,S,Silver,Fall,4.6,0,Next Day Air,No,No,38,Debit Card,Fortnightly,2024-11-10
3502,53,Female,3502,Shoes,Footwear,3502,4401,87.00,Nebraska,M,Silver,Fall,4.8,0,Standard,No,No,43,Bank Transfer,Weekly,2024-10-16
3503,31,Female,3503,Backpack,Accessories,3503,4402,62.00,Massachusetts,M,Green,Fall,4.7,0,Next Day Air,No,No,26,Bank Transfer,Quarterly,2024-09-25
3504,31,Female,3504,Shirt,Clothing,3504,4403,96.00,Nebraska,M,Pink,Spring,3.9,0,Free Shipping,No,No,39,Cash,Weekly,2024-03-06
3505,65,Female,3505,Handbag,Accessories,3505,4405,41.00,Hawaii,S,Violet,Fall,4,0,Next Day Air,No,No,50,Venmo,Monthly,2024-10-20
3506,48,Female,3506,Jewelry,Accessories,3506,4406,42.00,Indiana,L,Red,Winter,3.7,0,2-Day Shipping,No,No,40,Bank Transfer,Every 3 Months,2024-01-13
3507,18,Female,3507,Shirt,Clothing,3507,4407,57.00,Illinois,L,Olive,Winter,3.7,0,2-Day Shipping,No,No,12,Cash,Fortnightly,2024-02-24
3508,46,Female,3508,Handbag,Accessories,3508,4408,65.00,Colorado,S,Purple,Spring,4.2,0,Store Pickup,No,No,33,Credit Card,Every 3 Months,2024-04-14
3509,52,Female,3509,Pants,Clothing,3509,4409,54.00,Pennsylvania,M,Gray,Fall,4.7,0,Standard,No,No,49,Bank Transfer,Weekly,2024-11-19
3510,50,Female,3510,T-shirt,Clothing,3510,4411,22.00,Ohio,L,Brown,Winter,4.3,0,Next Day Air,No,No,43,Venmo,Bi-Weekly,2024-12-20
3511,49,Female,3511,Sneakers,Footwear,3511,4412,96.00,Pennsylvania,S,Orange,Fall,4.9,0,2-Day Shipping,No,No,14,Venmo,Monthly,2024-11-22
3512,69,Female,3512,Jewelry,Accessories,3512,4413,81.00,Mississippi,M,Blue,Summer,3.9,0,2-Day Shipping,No,No,21,Credit Card,Every 3 Months,2024-06-14
3513,36,Female,3513,Shirt,Clothing,3513,4414,46.00,Kentucky,M,White,Fall,3.4,0,Free Shipping,No,No,31,Debit Card,Quarterly,2024-10-12
3514,30,Female,3514,Blouse,Clothing,3514,4415,74.00,Alaska,XL,Charcoal,Spring,4.2,0,Store Pickup,No,No,29,Credit Card,Fortnightly,2024-03-08
3515,25,Female,3515,Sneakers,Footwear,3515,4417,50.00,Georgia,XL,Gray,Winter,4.7,0,Express,No,No,32,Cash,Monthly,2024-12-24
3516,19,Female,3516,Dress,Clothing,3516,4418,80.00,South Dakota,XL,Charcoal,Winter,4,0,Next Day Air,No,No,16,Debit Card,Bi-Weekly,2024-02-28
3517,34,Female,3517,Boots,Footwear,3517,4419,56.00,South Carolina,S,White,Summer,4,0,Free Shipping,No,No,38,PayPal,Bi-Weekly,2024-06-26
3518,29,Female,3518,Skirt,Clothing,3518,4420,69.00,Tennessee,M,Orange,Winter,3.1,0,Next Day Air,No,No,34,Debit Card,Every 3 Months,2024-12-04
3519,50,Female,3519,Shirt,Clothing,3519,4421,97.00,Colorado,M,Black,Spring,4.2,0,Standard,No,No,30,PayPal,Quarterly,2024-04-26
3520,31,Female,3520,Shorts,Clothing,3520,4423,66.00,Wisconsin,M,White,Winter,3.7,0,Next Day Air,No,No,14,Bank Transfer,Fortnightly,2024-12-27
3521,41,Female,3521,Hat,Accessories,3521,4424,70.00,Georgia,S,Brown,Spring,3.1,0,Express,No,No,33,Bank Transfer,Monthly,2024-04-16
3522,52,Female,3522,Shoes,Footwear,3522,4425,50.00,Maryland,M,Pink,Winter,3.7,0,Store Pickup,No,No,35,Venmo,Weekly,2024-02-10
3523,27,Female,3523,Pants,Clothing,3523,4426,85.00,New Jersey,M,Yellow,Spring,3.2,0,Store Pickup,No,No,13,Cash,Quarterly,2024-03-02
3524,49,Female,3524,Backpack,Accessories,3524,4427,59.00,Nevada,M,Cyan,Summer,2.8,0,Standard,No,No,30,Cash,Fortnightly,2024-06-25
3525,69,Female,3525,Pants,Clothing,3525,4429,74.00,Michigan,L,Silver,Summer,2.9,0,Free Shipping,No,No,30,Credit Card,Monthly,2024-07-12
3526,45,Female,3526,Sunglasses,Accessories,3526,4430,38.00,Wyoming,L,Olive,Winter,3.5,0,Standard,No,No,47,Bank Transfer,Annually,2024-12-10
3527,20,Female,3527,Sweater,Clothing,3527,4431,99.00,Massachusetts,M,Olive,Spring,3.8,0,Express,No,No,1,PayPal,Every 3 Months,2024-04-26
3528,25,Female,3528,Blouse,Clothing,3528,4432,97.00,Washington,S,Charcoal,Spring,4.7,0,Free Shipping,No,No,1,Cash,Weekly,2024-04-02
3529,38,Female,3529,Scarf,Accessories,3529,4433,67.00,Maine,L,Gray,Summer,4.5,0,Free Shipping,No,No,33,PayPal,Annually,2024-06-16
3530,55,Female,3530,T-shirt,Clothing,3530,4435,20.00,Montana,S,Maroon,Winter,3.9,0,Next Day Air,No,No,43,Bank Transfer,Weekly,2024-02-14
3531,62,Female,3531,Sunglasses,Accessories,3531,4436,45.00,Oklahoma,L,Black,Spring,3.4,0,Express,No,No,37,PayPal,Weekly,2024-04-28
3532,54,Female,3532,Shoes,Footwear,3532,4437,52.00,North Dakota,XL,Violet,Winter,4.6,0,2-Day Shipping,No,No,23,Cash,Quarterly,2024-12-23
3533,61,Female,3533,Pants,Clothing,3533,4438,68.00,Connecticut,L,Indigo,Fall,4.6,0,Standard,No,No,12,Credit Card,Annually,2024-11-06
3534,50,Female,3534,Sneakers,Footwear,3534,4439,98.00,Texas,L,Yellow,Fall,4.7,0,Standard,No,No,30,Venmo,Fortnightly,2024-10-25
3535,65,Female,3535,Shoes,Footwear,3535,4441,83.00,Delaware,M,Gray,Fall,3.2,0,Express,No,No,7,Cash,Weekly,2024-11-03
3536,68,Female,3536,Shorts,Clothing,3536,4442,51.00,Mississippi,M,Red,Summer,5,0,Express,No,No,20,Debit Card,Monthly,2024-06-01
3537,55,Female,3537,Handbag,Accessories,3537,4443,21.00,Minnesota,L,Peach,Spring,4.5,0,Express,No,No,10,Venmo,Monthly,2024-05-08
3538,57,Female,3538,Handbag,Accessories,3538,4444,92.00,Georgia,M,Gray,Spring,3.5,0,Standard,No,No,40,Credit Card,Every 3 Months,2024-05-03
3539,56,Female,3539,Shoes,Footwear,3539,4445,63.00,Iowa,S,White,Spring,4.5,0,Store Pickup,No,No,21,Venmo,Monthly,2024-03-09
