id,name,city,state,stars,review_count,category
22w9G9E9L_5afa4zP3NITA,Scratch Fresh Foods,Manhattan,New York,4,5,Canadian (New)
ndgnPEeRSztiigwNW2IuBg,The Belsize Public House,Manhattan,New York,3.5,13,Restaurants
aQRb232XRbphwlj42T8PtQ,OLG Slots,Huntington,New York,2.5,11,Casinos
fWeCh-xYQxo8VSemQrqYDQ,Outrigger,Manhattan,New York,3,49,Gastropubs
zHzV2hmXsRYxDNAxvPOVKw,Mitsuki,Haverhill,Massachusetts,3.5,20,Japanese
Fu9bkNJr1J6Tfj27AbMJoA,Jenny Nails Spa,Cortland,New York,3,4,Nail Salons
FfmH-oEWN7K1za-o8KZQDA,Palace Bakery and Cafe,Niagara Falls,New York,4,7,Bakeries
lbjM_AVSzrF3IyFIwZD0LA,GelEssence Nail Boutique,Binghamton,New York,4,14,Beauty & Spas
jhfyL3O-h2tcL8ZuyCU6WA,El Patio,Manhattan,New York,3,13,Restaurants
A71SQYXSqJJ-X5oYsXP1GA,Tri World American Express,Manhattan,New York,1,4,Hotels & Travel
Uort_v9OrLjamdkgkl_xyA,The Tea Room,Utica,New York,3,9,Restaurants
QyqEwmMJKm276C7QOXnGMw,Luna Maternity & Nursing,Niagara Falls,New York,2,4,Maternity Wear
8tx85Vc_ijwNCriYkrcYfw,Carsleys Whetstone & Company,Boston,Massachusetts,4.5,3,Comic Books
XAEv5wLR55VHkh8wHc_Y9w,Baba Jon Pizza & Wings,Lake George,New York,4,6,Chicken Wings
k7OW_5WyhQFgrj0J_uMjTQ,Galito's Flame Grilled Chicken,Ithaca,New York,4,5,Portuguese
EMqC_yR3yS2DIfYlj_GM6g,TELUS Mobility,Manhattan,New York,2,5,Mobile Phones
w08s_VWhV_INDbYX--gpuQ,Toogood Pond,The Bronx,New York,4.5,23,Parks
oqJe5o_4J0xkhvTSTP9UNQ,Sushi Couture,Manhattan,New York,3.5,97,Restaurants
sO_nt6OaBLV_7_b-72_XOw,Le Coin d'Asie,B0st0n,Massachusetts,3.5,3,Restaurants
24Dii6bFstEhJyb2i6u6xA,ACR Hot Roti & Doubles,Newark,New Jersey,4,28,Caribbean
mMtJXj-dEEzF4aBs590psA,Costco Beverly,Beverly,Massachusetts,3,5,Shopping
0gOE-DJOhWavRI6qQryGhA,Bar Wellington,Manhattan,New York,3.5,87,Nightlife
nTSXoyceCM2E2ajARWN3_A,Boneyard Grill,Manhattan,New York,3.5,20,Barbeque
lujtEwXlzYcQVbkiTjrVOA,Hair Mechanics,Newark,New Jersey,5,4,Beauty & Spas
uhLaBj43IcuKCY9QKoDF7Q,Hair Wave Salon and Spa,Manhattan,New York,2,7,Laser Hair Removal
kLfzthw4Y6Wwp3DC_-8EmA,The Bagel House,Manhattan,New York,4.5,38,Food
PkIRnmb6Fkf9Jv6pEct7Dw,Jodys Sundays & Deli,Manhattan,New York,4,3,Restaurants
b9-cOrE8hfUClRADGAyxFw,Game Zone,Cambridge,Massachusetts,3.5,5,Shopping
OR_PvtL2WOXBPGnm8IOQ3Q,Richlane Mall,Niagara Falls,New York,2.5,4,Shopping
1G9RIh0r2QgCDPwVzzkTgw,Winners,Oneonta,New York,4,3,Fashion
SAYeaclKsoqMavBfHpvV8Q,Rochester Street Cafe,Manhattan,New York,1.5,8,Restaurants
r1Bdq97VYZHqtbGlo7KkDg,Karisma Laser Medispa,Manhattan,New York,4.5,6,Health & Medical
Kn72wEO-qb5ecyFoFpTNNQ,Cineforum,Manhattan,New York,3,4,Cinema
flGnZxMUJHm0pzDwF-30Hg,Private Tattoo,B0st0n,Massachusetts,5,7,Tattoo
yKFx0bW9_buGt9NASTpUaw,Smoke's Poutinerie,Manhattan,New York,3.5,141,Fast Food
wGCS-2FkRrBRpoA2keXP-A,Elite Congee & Noodle,Manhattan,New York,3.5,8,Asian Fusion
eYc0fYKdto6fGlEGkVVCVQ,Bloor Animal Hospital,Manhattan,New York,4,22,Pets
HAHcoyEk_YLahBCKFaI6Wg,McDonald's,Haverhill,Massachusetts,2,4,Burgers
CvJqu2c_J4Us4VNeFwYFsQ,Gourmet Bakery,Manhattan,New York,4.5,6,Food
C-fone8hV5DJYENYUwzmcA,Pet Styles Dog Grooming,Poughkeepsie,New York,3.5,5,Pet Stores
f6T2YaTfGoSyQV-l4jzrjw,Rajdhani Sweets & Restaurant,Poughkeepsie,New York,3.5,22,Indian
SXDI0pwyqRlF-SEBc2alnw,Aryana,Framingham,Massachusetts,4.5,20,Restaurants
Gi5V4AIkSRXTJHSvGHB1Tw,Planet Ford,Binghamton,New York,2,3,Car Dealers
avdZfgCUrkirUbizXZGMAw,Pizza-Pide,Manhattan,New York,4,68,Pizza
NT_jvYrU2aCw5iymUbyBrA,Morgan's On the Danforth,Manhattan,New York,4,64,Restaurants
k0SU-TXQO8x_aTHxzl55ig,Michel's Baguette,Newark,New Jersey,4,6,Cafes
10dD5L3JI17V2shf-iUYWg,DeBerardinis,Brooklyn,New York,3.5,29,Beauty & Spas
sMMWutp_B0351wr_oyG5fg,El Plebeyo Restaurant,Manhattan,New York,4,11,Restaurants
gn5Zl9_lufmQOVH_zC7SKw,Dunkin',Brooklyn,New York,2,6,Coffee & Tea
UhHuqyWJ5YP9CC8Y-m808g,Le Petit Pêcheur,B0st0n,Massachusetts,4.5,3,Fish & Chips
tidXl5b942U1QL5AppdvkA,Lee Yu Mun Seafood Restaurant,Niagara Falls,New York,2.5,6,Chinese
bVAveeQGiqP2ov51LZKv39,Petsmart,The Bronx,New York,3,3,#N/A
uiplp7siXvkuENYKKIjggw,Gardenia Bridal,The Bronx,New York,3,4,Shopping
SbJIAXkuj0vKMYfCDpRvVQ,Cabbagetown Barber Shop,Manhattan,New York,5,4,Barbers
sXE35M-6Tm-S1fe8_N-DeA,Mod's Hair,Fitchburg,Massachusetts,4.5,11,Beauty & Spas
Nso8kLJGYhJSlO1uZFnKvg,Bar 244,Manhattan,New York,3.5,55,Bars
vokkwUsJoKk8PamOSs-JKA,Ziz Greek Kitchen,The Bronx,New York,3,8,Greek
WiS8CphRNjjmX1h2ebtnXw,Lone Star Texas Grill,Niagara Falls,New York,2.5,42,American (New)
DlYwY1E1nSBsbuT-IPzx1w,Henry's - New York,Manhattan,New York,3,50,Shopping
N11UFyQXU0k4AvaijCe1-A,Topcuts,Manhattan,New York,2.5,3,Hair Salons
3yZotoVfgOV9w3gjQI6W_w,Studio Kim,Manhattan,New York,3.5,34,Local Services
LSLWYZPhV16pxP2fA_tckw,KFC,Plattsburgh,New York,2,3,Restaurants
HALQ76VZSppCBo25_pPVEQ,Sushi Shop,Manhattan,New York,2.5,9,Restaurants
Wd3xGiBYqX_N6wqOAoHsQw,Pho Hung Restaurant,Manhattan,New York,3,49,Vietnamese
rbMv98n8gdPhkwxUPyVEhA,Midtown Athletic Club,B0st0n,Massachusetts,3,9,Active Life
7T_2djdY6ldRugsuWb2S-A,Cora's Breakfast & Lunch,Niagara Falls,New York,3,18,Restaurants
WF067eOghIq5_TXrcEPTFw,Pat's Homestyle Jamaican Restaurant,Manhattan,New York,3.5,61,Caribbean
KGoK1lpKmkTV6uMK2hrzfQ,Herbal Depot,Brooklyn,New York,1.5,3,Food
RQVuRJGzqJ9KnVW65QiydQ,Rosa's Place,Oneonta,New York,3.5,17,Italian
EUyFYEqjID7nOFMBjRAKZw,Core BMX & Boards,Manhattan,New York,4.5,4,Sporting Goods
CLXGkaaICsl2PbCAviQc7g,cell phone repairs,Buffalo,New York,2.5,5,Mobile Phone Repair
NdpvGGF4cLrdnA6ydSZz3g,Morals Village,The Bronx,New York,3,72,Chinese
Dh9SqvxANxmsADqKRc0CUA,Allegro Central Vacuum Systems,Utica,New York,1,3,Appliances & Repair
wSxU4mNbFtI_BOBKznyxVQ,Penwarden Fine Jewellery,Manhattan,New York,5,7,Jewelry Repair
HWJWKYBWjtsMuUF9JgneUQ,Nail Art,B0st0n,Massachusetts,3.5,3,Nail Salons
s0UrfuSYgukzch1thnnM8g,Cut Above Lashes,Binghamton,New York,1.5,3,Eyelash Service
FI6XxleZ6Z1xJ9BS4zLKgQ,Chan Yang,Manhattan,New York,3.5,3,Restaurants
a8LHPudjHHWm-reCIVNGlw,Sweet Boutique,Oneonta,New York,4.5,7,Bakeries
FcCUyrq-ZdcRl_h-k9-CYA,Earls Kitchen + Bar,Buffalo,New York,3,115,Restaurants
huT2WfQqf2AXdyOAmzGYWA,Vert pomme - Fruiterie Meloche et fille,Cambridge,Massachusetts,4,4,Specialty Food
jx7Feeu-pEMHjwdmgBcdHg,Rockin' Pizza & Ice Cream,Buffalo,New York,4,11,Food
nfA5MoKVuUkYvJhhROBD0g,The Thrill of the Find,Manhattan,New York,3,6,Women's Clothing
7b4ZkmWktQDNlHFb266eWQ,Four Points by Sheraton Buffalo Meadowvale,Buffalo,New York,3.5,18,Event Planning & Services
hYrj_9XuuTgn-aOJR9n0EA,The Barrel Live Public House,Ithaca,New York,3,7,Pubs
1zOOzjf51hN_xgkxhaS4QA,Cinéma Cineplex,New Bedford,Massachusetts,4,13,Fast Food
PjZ6bHhUDjJuL-XPOPv3Yg,KKO Fitness,Manhattan,New York,5,4,Pilates
C6tiWfd6ntJTsDX8k5yPSQ,Beak St.,Buffalo,New York,3.5,5,Portuguese
XrAL-lnnzC3j_dE0NmfB-Q,Marché Tau,City-of-B0st0n,Massachusetts,4.5,4,Organic Stores
87zuLA3vAPP5678QKN3fRQ,Equinox Fitness,Buffalo,New York,3.5,3,Sports Clubs
6p2cETsFrlX8ZUjLRUJJbA,Restaurant Chez Lien,B0st0n,Massachusetts,4,4,Restaurants
cNhXZ7RaJA0-0ZWxLzjl1w,La Tour Centre Ville Apt Hotel,B0st0n,Massachusetts,2.5,3,Hotels & Travel
fOQZNmezV0okkBFErmpB_A,Malaparte,Manhattan,New York,5,5,Venues & Event Spaces
L6_B4Z_29vjBTUPWFWZu3Q,Just Brunch,Queens,New York,2.5,9,Restaurants
BJ0pJxKFxzVGDtsknbLFRQ,Ruyi Garden Chinese Restaurant,Manhattan,New York,2.5,12,Restaurants
VtwFvXkAIIPo-lU21AVTgg,Pisco 1641,Manhattan,New York,4,5,Restaurants
sENs718irAl0-JSyycouTA,Swirl,Manhattan,New York,4,35,Nightlife
9_CGhHMz8698M9-PkVf0CQ,Little Coxwell Vietnamese & Thai Cuisine,Manhattan,New York,4,109,Vietnamese
rqtruxU_kvgCYNT5rgoB7Q,Resto-Bar La Belle Province,Cambridge,Massachusetts,4,8,Restaurants
JrD90K-V1tfPWbWjPgSXmA,Ilhas De Bruma,Manhattan,New York,4.5,10,Restaurants
mwZrxaSiSvMaRo9dMdBDAg,Au Petit Resto,B0st0n,Massachusetts,4.5,5,French
2PrumlGyBhyqzS4m96FYtQ,Calabria Bakery,The Bronx,New York,3.5,10,Coffee & Tea
6dK6GSDo_eWCsKZRL43EBw,Medulla & Co,Manhattan,New York,4.5,6,Hair Salons
wGpspVUf7VAAGZ8PViGr_g,Eurolite,Manhattan,New York,3,4,Shopping
R1D4kayUgCvtFyeAC8PBhg,Ten Ren's Tea Time,Brooklyn,New York,3,63,Tea Rooms
DPr8FQsb74aXeDgDxiZBfA,Huis Clos,B0st0n,Massachusetts,3.5,15,Bars
iy-iY6oTECXRLmcegylyKg,uf et Buf,B0st0n,Massachusetts,3.5,26,Breakfast & Brunch
ai9r_wv56TPzwtrfUEPXTw,Maurya East Indian Roti - Liberty Village,Manhattan,New York,3,20,Restaurants
zI_XuL_O7yprwGvXCW3FVA,Udisco,B0st0n,Massachusetts,3,4,Shopping
KRjDR5nXRg1UYqA47aos9Q,Royal Rochester Dental,Manhattan,New York,2,5,Health & Medical
WoiF62tItSFtgO6gLrj_Hg,Caroline's,Manhattan,New York,1.5,6,Italian
OSpGlNuMuFZrJLs3j1TpQw,Captain's Treasures,Manhattan,New York,3,4,Home Services
hQ51OL2a8_mSvQqUY18MpQ,La Prep,Manhattan,New York,3,3,Cafes
95hzvnOFz07Rs3ssoAkJNg,The Cock & Pheasant,Buffalo,New York,2.5,8,Restaurants
7a4NHSRndyvKUG23-gG0ZQ,Parlour,Manhattan,New York,3,15,Bars
viXtLH2s3yA-sCTsFLBsTg,Spoof,Manhattan,New York,3,10,Women's Clothing
3XaUuNIOuBhStd4d_-az8w,Casa del Popolo,B0st0n,Massachusetts,4,42,Coffee & Tea
QekYu8Icy4vcTGfUGFHERA,Saje Natural Wellness,Ithaca,New York,4,3,Cosmetics & Beauty Supply
dWGm6UUVkCLlxVJgu6alcw,La Senza,B0st0n,Massachusetts,4,5,Lingerie
McaDmjVdrWTjf0V_VwO_rQ,Real American Superstore,Utica,New York,3,8,Food
is_W7LqMmoOazw1vpfXbcA,Warehouse Wines & Spirits,Brooklyn,New York,3.5,3,Food
rPRN_DGTaN3vN5dvFiz8_A,Winners,B0st0n,Massachusetts,4,6,Fashion
L1QLwce8jwidSYb-RJlscg,Canopy Blue,Manhattan,New York,3.5,3,Women's Clothing
ZT_FbKucx_RLVXozk1pamw,Smithtown Carpet Care,Manhattan,New York,5,3,Carpeting
Qyi5Q54q2WSVjKoEJESzrg,Magwyers Pub,Huntington,New York,4,14,Comfort Food
g4Mo9pBWAK1dNJzeyBVW6Q,Annina's Bakeshop and Catering,Oswego,New York,4.5,15,Barbeque
0RrHQNdsMK3jPlK4f9_wWA,Presse Café,B0st0n,Massachusetts,2,8,Coffee & Tea
wEJkVkfcZybE91vDMHXVMQ,"Catherine Taman, RMT",Manhattan,New York,4.5,4,Health & Medical
A6vx4VFVAgzlQ2kUcTxpxg,Coppa's Fresh Market,Ithaca,New York,2,8,Grocery
uFNM9ICvZN0TEbURIpiIDQ,Chinese Dumplings,Manhattan,New York,3.5,34,Chinese
UWWBnnlVDW5US-TaIsNoKw,FOUR,Manhattan,New York,3.5,46,Restaurants
ThNvtnyTkmW9XAAmAy-zmA,Porcelain Room,Manhattan,New York,4.5,9,Beauty & Spas
nUVnnr5dYTXLLFwiCAp22Q,The Workroom Studio,Manhattan,New York,4,17,Arts & Entertainment
KMIGb4GJ6BcksShOdmneWA,The Ritz-Carlton New York,Manhattan,New York,4.5,67,Hotels
dPmWz-O9fF1FjQDEEX2JBg,Grand Ocean Restaurant,Newark,New Jersey,2.5,3,Chinese
73XgSsPDJVTPro4LIPpHzA,Flo Optical,The Bronx,New York,3.5,3,Shopping
23Dg53bT4WIJDK26WPR7vQ,Maru & Maru Sake Bar,Manhattan,New York,3.5,18,Japanese
vC6HNGew5Z6NDi4BuyRFjg,PetSmart,Newark,New Jersey,2.5,7,Pets
XQJDkHaLsDU1oVVl8LIUcQ,Orange Julius,Utica,New York,3.5,6,Food
Zurx3BplOp3C0_UM3_HxwA,Uber,B0st0n,Massachusetts,3,18,Hotels & Travel
w1clLiXOo-yLhNjt5jDBCA,Union Social Eatery,Buffalo,New York,4,256,Canadian (New)
It4VEN-buVbY9T7osWdBog,South St. Burger Co,Lake George,New York,3,7,Restaurants
SMQSeTvs172iOipBRxeS1Q,Sbarro,Manhattan,New York,4,5,Restaurants
fCOJZlAW5g8z8gHwTfUaPw,La Capina,Plattsburgh,New York,3.5,3,Cambodian
-0uEqc2vw1xXtuI_r1xTNg,Le Roy Pendu,B0st0n,Massachusetts,3,6,Restaurants
cSad6Sv0C6N--U7NY5i88w,Aux Iles à Sucre,B0st0n,Massachusetts,4.5,9,Restaurants
9XHlcci1F1N_W257m6sAZg,Famous Sam's Restaurant,Cooperstown,New York,3,16,Diners
J6x28YX3K7ErHU0uPMSfyA,Pitalicious,The Bronx,New York,4,45,Restaurants
crGoClwMVzHx35K4a_6zYg,Pâtisserie Goplana,B0st0n,Massachusetts,3,4,Bakeries
GGwhdx3D_cDRCmfyI1F5-Q,Autosonic Service Station,Manhattan,New York,4.5,3,Automotive
wZ57PIkR70IdB3WfUHnh7A,Lowe's,Manhattan,New York,2,11,Home Organization
_yx1DWYyEI57N1pI45TVOg,Mamma's Pizza,Manhattan,New York,2.5,3,Pizza
By2DQwaG2EiOxsuHnS8FoA,Vertical Restaurant & Bar,Manhattan,New York,4,34,Italian
aXvE6xcMe-sdR52wzJG1vg,Royal American Yacht Club,Manhattan,New York,4,4,Active Life
7x5pDqeLhA8Ezdsz_3JTMQ,Pho Bac 97,B0st0n,Massachusetts,4,88,Vietnamese
7F6JYzEDGs2d2mYW_To57A,Chilli Secret,Niagara Falls,New York,3,19,Restaurants
_fHe9-9Ri_6U9XYP-J1JrA,Chicago Eatery,Manhattan,New York,4,14,Comfort Food
yr0-livmeHajzOMuqRpFtQ,Viet House,Manhattan,New York,3.5,39,Vietnamese
89rZmB3JZkBsBpsRRZDi3g,Ubar Resto Bar,Waltham,Massachusetts,3,3,Nightlife
A-w4hdIYHJ7W6E8p7dxabA,Above Ground Art Supplies,Manhattan,New York,3.5,4,Arts & Crafts
k_PwgzGWzTCGWoMYF3_BXQ,Boutique Erotika 2002 Inc,B0st0n,Massachusetts,3.5,10,Personal Shopping
yqEKA6wOQUfn66BeftXmXw,Al Dente Restaurant & Banquet Hall,Lake George,New York,4,7,Italian
9m6GmmL6qJ0mJkFWEcTS8Q,Paul Pei Licensed Acupuncturist,Manhattan,New York,5,3,Acupuncture
yW38Ves13FyqBXpeBOyb5A,Poor John's Cafe,Manhattan,New York,3.5,13,Food
F606Q2Jkel7rUCVgxkScVA,New York Public Labyrinth,Manhattan,New York,4,5,Local Flavor
tkq77h-fqlnrJ9kOy1jhvw,Linda's Spa and Nails,Manhattan,New York,4,10,Day Spas
XeKHS7wjZ_lzlBwUzi7oMA,The Ten Spot - Roncesvalles,Manhattan,New York,4,10,Skin Care
AXnRxCDbbWZbv1Vb6Xi1_w,Keys4Cars,Poughkeepsie,New York,4.5,6,Keys & Locksmiths
wXtE0iV1m6OCr-dOCfvF6Q,Pape Subway Station,Manhattan,New York,3.5,8,Hotels & Travel
FiB1rfmgaED4mmHpOPdQXA,Chef On The Run,Manhattan,New York,3,4,Event Planning & Services
5Nc5TH0eaookGYKZiwpfPw,Dunkin',Manhattan,New York,2,11,Restaurants
k37KspW_nFpvj_XJI50wOQ,Innate Media Group,Manhattan,New York,3.5,3,Marketing
gkC097ka77WZkHjp1CWP1A,Charcuterie Van Winkles,B0st0n,Massachusetts,4,4,Restaurants
4aMQg-b_hWkn-jFIj8TB0w,Pro Auto Detailing,Buffalo,New York,1,3,Car Wash
EZsVIcwk2m0DU3lP-6KB8A,Party Mania,Amesbury,Massachusetts,3.5,3,Party Supplies
hMRtmulaw5sTylucTLTBDA,Tov-Li Pizza & Falafel-South,Brooklyn,New York,3.5,18,Pizza
rP4gUHitQO4Qtnt0zq0y-g,Sunset Grill,Manhattan,New York,3,20,Restaurants
l7NOtiEo-6_kNLaUTc4mbA,Italy Hair Design,Manhattan,New York,3,6,Beauty & Spas
IyznCao-CHaVGIx99R3KFQ,TAZAH Sandwiches & Café,B0st0n,Massachusetts,4,5,Middle Eastern
dj9zOUWOeZzvyNbNBtgJuQ,Planet Nails,Manhattan,New York,3,28,Beauty & Spas
PPkMZMS1Ogdrm4NhyxgpFA,McDonalds,The Bronx,New York,2.5,15,Restaurants
7L_ySQObN-dP5i92UyXoQA,Urban Outfitters,Manhattan,New York,3.5,12,Men's Clothing
ugWB_hkm21s9v8xxAkmNVg,Mamma's Pizza,Manhattan,New York,3.5,7,Pizza
LaL2GDU7b4EKGiSkFEoZ7A,Princess Nails,Buffalo,New York,2,4,Beauty & Spas
7bZzaulLEZAO02qV3ZvywQ,The Shop For All Reasons,Buffalo,New York,4.5,4,Gift Shops
0XA_xM_hiKWljhz0pTWj0Q,Velago Patio Furniture,Manhattan,New York,4.5,4,Furniture Stores
TtEmG1hG2Cu7EvlrERKFYA,Natale Tailleur,B0st0n,Massachusetts,5,3,Local Services
_kbxNHWv2Z6o-TJZKWmzhg,Cafe Bene,Brooklyn,New York,3.5,65,Desserts
9hnyuencQIbpw8La9Fv0JQ,Surmesur,B0st0n,Massachusetts,2.5,3,Formal Wear
ybJ4w9RjjqNo3nOhG-I6Rw,Red Seal Notary,Manhattan,New York,2,4,Local Services
JWESGRCfnmfROiCF-P6aNA,Feta and Olives,Manhattan,New York,2.5,8,Restaurants
sdcEIyn3yRYBToUu7ctY3g,Chuck E. Cheese,Oneonta,New York,2.5,3,Italian
G2KfEpZkabw4afDFBRLl0g,The Mad One Barbershop Downtown,Manhattan,New York,2,7,Beauty & Spas
TK3So4Pem3j3ANbCAlL2UA,Signature Nails Salon,Manhattan,New York,2.5,7,Nail Salons
oRgFI-3KLenox5C1xLqEkyPw,Rockaberry,Wellesley,Massachusetts,4,8,#N/A
XdhcPdaujEJLygevw_wPhw,The Grecian Place,Buffalo,New York,4,8,Greek
MjWXADkWFj8g8sjYAYwvkw,Les Trois Tilleuls,Plymouth,Massachusetts,4.5,5,Restaurants
2SzC3MCqtQGow92IjkBKQg,Gallery 345,Manhattan,New York,4,4,Music Venues
vQuWhr06xDu6hgqUHhqc6w,Photo Imaging Plus,Manhattan,New York,4.5,13,Photography Stores & Services
o58nItPukLp_308BciKuTA,Union Juice,Manhattan,New York,3.5,8,Juice Bars & Smoothies
8o6uoqRfyg56Ppapg6iNr1,Spellbound Hair Design,Manhattan,New York,5,9,#N/A
05k2a3qWUEGzW6FYMFMfaA,Studio Bar,Manhattan,New York,2,4,Arts & Entertainment
VyooRcWm2w3QGLYMxESbGg,2nd Nature Bakery and Cafe,Manhattan,New York,5,4,Restaurants
m4Mhu3VgQDpXg54bacDYrA,David's Hairstyling,Elmira,New York,4,10,Beauty & Spas
gfWGBaMo0XVT4q8eKX8L3A,Teque Teque,B0st0n,Massachusetts,4.5,7,Latin American
ARnu90RjCxGvuyWKvh-3qA,Comptoir 21,B0st0n,Massachusetts,4.5,45,Restaurants
_Gl7RqOkCUQr8kjN8yGf6w,Burrito Gordito,Manhattan,New York,4,32,Mexican
KScv7oXmJBijzKgQfREOCg,Espace Nomad,B0st0n,Massachusetts,4,22,Massage
tqyXPBc11DbHx4BRZXeLZA,Moksha Yoga Danforth,Manhattan,New York,4,23,Beauty & Spas
I1UF9RYeRTcRCzhsFabuHQ,Warehouse Wines & Spirits,Elmira,New York,2.5,3,Food
wBGa8NusKcRVX7Zc3l0-nw,Captain Georges,Syracuse,New York,2,3,Restaurants
nhKV-qbKUkFfXzf7DehbDw,Sushi Shop,New Bedford,Massachusetts,4,4,Asian Fusion
9WIJ_5Zvkf4aB425f7G3gw,Quesada Burritos & Tacos,Manhattan,New York,3.5,9,Ethnic Food
4d2COvI67Ee6SCMP7UnImw,Mr Greek Mediterranean Grill,Oneonta,New York,3.5,13,Greek
BWnbO4tM-HHvSVpHodHMzQ,Moneysworth & Best Shoe Repair,Manhattan,New York,3.5,3,Shoe Repair
bTGySRKZipOmjN27wuEVkw,Rice to Go,Syracuse,New York,4,14,Restaurants
vMk2HTGxZ-fGL9FIru9rDA,Mitaza,Manhattan,New York,5,8,Pizza
5zf1w_AWhzFASRHpR3FLbQ,Parama Lithuanian Credit Union,Poughkeepsie,New York,4.5,3,Banks & Credit Unions
TsUg_BV3PZ7ZJP0r3SAD3w,Bellair Laser Clinic,Manhattan,New York,4.5,53,Medical Spas
vjTGVqedAoiMBtcbp14G4Q,Emira Smile Centre,Elmira,New York,5,3,Dentists
WvUI3xHPQBxW02iryqcsHQ,Paperboy Cards & Gifts,Manhattan,New York,3.5,5,Flowers & Gifts
eqg6UyuVLwzAplUvN9UkSw,Lisa Marie,Manhattan,New York,3.5,158,Restaurants
ClGs0LVZDxCfcAwZ30uiWQ,Reginos Pizza,Newark,New Jersey,3.5,7,Restaurants
JSnEUK2skTyYVaAQBqIJPw,Cotto & Crudo,Ithaca,New York,3.5,5,Italian
MEoDTsA3Af6TLzB7Z_7oDw,Zushi Sushi,B0st0n,Massachusetts,3,20,Sushi Bars
Zkw7LIIKJWHsdxkqU5VwXQ,Ka Chi,Manhattan,New York,2.5,19,Korean
D_VpAGPNEde64N0CwXMkiw,The Dutch Bros. Coffee,Manhattan,New York,4,8,Coffee & Tea
c_KjWNg07IGbiJqELiU-RQ,Bloor Bathurst Physiotherapy and Sports Medicine Centre,Manhattan,New York,5,5,Health & Medical
aw-Y_3mgDZqtQUTwwiyFjw,Kardiologik,B0st0n,Massachusetts,3,3,Trainers
PvzxaeJJkpe56bbZJd_8Jw,HOT Yoga and Pilates,Buffalo,New York,4,9,Active Life
Bal9D1fzSgPvQPMzrvJF8g,California Thai,Manhattan,New York,3.5,5,Food
9p_0o3GaOWL7yQzh3mEd1Q,Godiva Chocolatier,Manhattan,New York,4,4,Food
nRfGXp2EHov1dnphVvZ1xA,Ottavio,B0st0n,Massachusetts,3.5,10,Italian
e9Dem4OvxH2blvEbMule3g,Toi Moi & Café,B0st0n,Massachusetts,3,35,Breakfast & Brunch
BopPNhmn66uUDL2dVyDjHg,Tandoori Flavour,Manhattan,New York,2,4,Pakistani
V63RB78cOIBxED8KvsOcBQ,Dunkin',Manhattan,New York,3,8,Sandwiches
AhCQKemNBBTH8xToQ1yUZA,Domino's Pizza,Brooklyn,New York,3,9,Caterers
u8YoMfnwAHyKfYlTivd3dQ,Restaurant Pacini,New Bedford,Massachusetts,2,4,Restaurants
T9tfclpJf5bFKiNcNcI6xw,La Belle Province,Revere,Massachusetts,2,4,Fast Food
AdTdi4AO2ZbHPRVZaFoMug,CPR Cell Phone Repair Brooklyn,Brooklyn,New York,4.5,3,Shopping
gyEaPAsjH_EG1rK_TFAuYA,Pekoe Kombucha Bar,Manhattan,New York,4,4,Juice Bars & Smoothies
c9X74yIgWWucohm5igTXUQ,Cinéstarz,B0st0n,Massachusetts,4.5,6,Cinema
QV-01NzTQk3LfI2tPk21zw,Anouk Jewelry,Manhattan,New York,5,3,Jewelry
B_eq-9vINgR0m1PwgUp5aw,The Annex Live,Manhattan,New York,3,3,Italian
Q22nT5s_PTMS08QkWkrL5Q,Twister Karaoke,Brooklyn,New York,3.5,20,Karaoke
jt0KnbkCX5hEa0uzn4DL0Q,Big Grill,Utica,New York,4,10,Restaurants
7UCnvK2576Y9iVKARlY3-w,Liberty Village Dental,Manhattan,New York,3,11,Health & Medical
nC7uImTpwCgL8svHXTYPpQ,Fresh Nails,Manhattan,New York,3.5,14,Waxing
PIvOFRxQZLlhXZRO9o5ujg,McKibbin's Irish Pub,Pittsfield,Massachusetts,3.5,26,Nightlife
U-a61zpbsDNVtKm9W1aqLw,Jimmy's Coffee,Manhattan,New York,4.5,107,Restaurants
5f13F6HZgLoARSdXECfLAw,Real Thailand Restaurant,Manhattan,New York,3.5,26,Thai
vTuLwoEpZF6Rxnj2O1Pq5w,Subway,The Bronx,New York,2,3,Fast Food
wGgCxxbhfDKfg9xJ9R0xSw,Populus,Manhattan,New York,3.5,7,Nightlife
Gj8y33N8sPEfKYrRlaVEzQ,Denny's,Binghamton,New York,3,4,Breakfast & Brunch
Fdad2aMWDHBhIeNGipM84A,Rocky Mountain Chocolate Factory,New Bedford,Massachusetts,4.5,3,Candy Stores
KGC9CjzGOfjrgZJtauY8rw,Pho Challenge,Manhattan,New York,3.5,10,Thai
nHRTvaylbF9_3koVNV8n_w,Bar Burrito,Queens,New York,3,12,Food
3yvnEQG9jzxQ9wDZZ6ogrw,CVS Pharmacy,The Bronx,New York,3.5,6,Shopping
MyyV1zrgPofZnC_uYAzYVQ,The Canine Social Company,Manhattan,New York,5,16,Pet Services
5Kh5i4VhXj-Leg8gujIzjQ,Maimana Naan & Kabab,Huntington,New York,4.5,67,Afghan
sFX77sPr_VM8TTaTE6vuZg,Starbucks,Manhattan,New York,4,6,Internet Cafes
OULgDHe71Bng9dew9kPQkA,1st Thursdays at the AGO,Manhattan,New York,3,6,Nightlife
