_purchase_id,purchase_id,customer_id,product_id,product_item ,purchase_amount,purchase_shipping type,purchase_discount,purchase_promocode,purchase_payment type,purchase_date
3776,2981,2981,2981,Gloves,93,2-Day Shipping,No,No,Bank Transfer,2024-09-02
3777,2982,2982,2982,Pants,36,Standard,No,No,Venmo,2024-01-21
3778,2983,2983,2983,Dress,45,Store Pickup,No,No,Credit Card,2024-08-05
3779,2984,2984,2984,Pants,44,2-Day Shipping,No,No,Credit Card,2024-02-27
3781,2985,2985,2985,Gloves,32,2-Day Shipping,No,No,Debit Card,2024-05-11
3782,2986,2986,2986,Belt,36,Express,No,No,Cash,2024-06-14
3783,2987,2987,2987,Belt,85,2-Day Shipping,No,No,Credit Card,2024-08-03
3784,2988,2988,2988,Skirt,36,Store Pickup,No,No,Cash,2024-02-06
3785,2989,2989,2989,Socks,55,2-Day Shipping,No,No,Debit Card,2024-05-24
3787,2990,2990,2990,Belt,20,2-Day Shipping,No,No,Credit Card,2024-07-04
3788,2991,2991,2991,Shirt,91,Free Shipping,No,No,Venmo,2024-09-14
3789,2992,2992,2992,Dress,71,Standard,No,No,PayPal,2024-06-01
3790,2993,2993,2993,Socks,64,Store Pickup,No,No,Venmo,2024-05-25
3791,2994,2994,2994,Jacket,21,Free Shipping,No,No,Cash,2024-05-12
3793,2995,2995,2995,Sweater,100,Store Pickup,No,No,Bank Transfer,2024-12-16
3794,2996,2996,2996,Jeans,96,Standard,No,No,Debit Card,2024-07-04
3795,2997,2997,2997,Jewelry,91,Express,No,No,Venmo,2024-04-03
3796,2998,2998,2998,Sweater,40,Next Day Air,No,No,Venmo,2024-05-15
3797,2999,2999,2999,Hoodie,53,Express,No,No,Debit Card,2024-08-07
3799,3000,3000,3000,Sunglasses,48,Standard,No,No,Cash,2024-01-23
3800,3001,3001,3001,Sandals,70,Express,No,No,PayPal,2024-12-23
3801,3002,3002,3002,Coat,29,Express,No,No,Credit Card,2024-08-11
3802,3003,3003,3003,Belt,29,Next Day Air,No,No,Bank Transfer,2024-10-20
3803,3004,3004,3004,Blouse,53,Express,No,No,Credit Card,2024-10-19
3805,3005,3005,3005,Skirt,79,Store Pickup,No,No,Venmo,2024-02-09
3806,3006,3006,3006,Shorts,65,Express,No,No,Venmo,2024-05-08
3807,3007,3007,3007,Dress,99,Store Pickup,No,No,Venmo,2024-07-12
3808,3008,3008,3008,Sunglasses,60,Next Day Air,No,No,Venmo,2024-12-19
3809,3009,3009,3009,Shoes,86,Free Shipping,No,No,PayPal,2024-01-09
3811,3010,3010,3010,Belt,73,Free Shipping,No,No,Venmo,2024-12-24
3812,3011,3011,3011,Belt,45,Free Shipping,No,No,Credit Card,2024-01-20
3813,3012,3012,3012,Belt,70,Next Day Air,No,No,Credit Card,2024-07-28
3814,3013,3013,3013,Belt,65,Standard,No,No,PayPal,2024-09-23
3815,3014,3014,3014,Skirt,55,Store Pickup,No,No,Cash,2024-08-28
3817,3015,3015,3015,T-shirt,65,Express,No,No,PayPal,2024-03-09
3818,3016,3016,3016,Scarf,21,Express,No,No,Bank Transfer,2024-04-19
3819,3017,3017,3017,Blouse,26,Store Pickup,No,No,Bank Transfer,2024-06-26
3820,3018,3018,3018,Sunglasses,71,Next Day Air,No,No,Cash,2024-07-10
3821,3019,3019,3019,Boots,41,Free Shipping,No,No,Debit Card,2024-07-23
3823,3020,3020,3020,Jacket,44,2-Day Shipping,No,No,PayPal,2024-12-09
3824,3021,3021,3021,Jeans,81,Store Pickup,No,No,Venmo,2024-11-28
3825,3022,3022,3022,Sunglasses,77,2-Day Shipping,No,No,Cash,2024-07-06
3826,3023,3023,3023,Sandals,26,Free Shipping,No,No,PayPal,2024-10-06
3827,3024,3024,3024,Backpack,31,Express,No,No,PayPal,2024-06-16
3829,3025,3025,3025,Blouse,82,Free Shipping,No,No,Credit Card,2024-05-13
3830,3026,3026,3026,Shoes,60,Store Pickup,No,No,PayPal,2024-08-24
3831,3027,3027,3027,Shirt,70,Free Shipping,No,No,Credit Card,2024-11-27
3832,3028,3028,3028,Hoodie,26,2-Day Shipping,No,No,Credit Card,2024-02-17
3833,3029,3029,3029,Dress,100,Free Shipping,No,No,PayPal,2024-07-20
3835,3030,3030,3030,Dress,82,Free Shipping,No,No,Debit Card,2024-07-27
3836,3031,3031,3031,Sneakers,24,2-Day Shipping,No,No,Credit Card,2024-05-22
3837,3032,3032,3032,Blouse,74,2-Day Shipping,No,No,Credit Card,2024-08-15
3838,3033,3033,3033,Backpack,58,Next Day Air,No,No,Credit Card,2024-08-03
3839,3034,3034,3034,Sweater,56,Store Pickup,No,No,PayPal,2024-05-26
3841,3035,3035,3035,Boots,37,2-Day Shipping,No,No,Credit Card,2024-05-18
3842,3036,3036,3036,Handbag,64,Free Shipping,No,No,Cash,2024-04-09
3843,3037,3037,3037,Hoodie,58,Next Day Air,No,No,Venmo,2024-05-02
3844,3038,3038,3038,Belt,44,Next Day Air,No,No,Cash,2024-08-25
3845,3039,3039,3039,Jewelry,39,Free Shipping,No,No,Debit Card,2024-06-13
3847,3040,3040,3040,Blouse,48,Next Day Air,No,No,PayPal,2024-05-19
3848,3041,3041,3041,Handbag,32,Express,No,No,Cash,2024-10-28
3849,3042,3042,3042,Handbag,79,Express,No,No,PayPal,2024-01-15
3850,3043,3043,3043,Coat,27,Next Day Air,No,No,PayPal,2024-01-03
3851,3044,3044,3044,Belt,98,Store Pickup,No,No,Credit Card,2024-11-19
3853,3045,3045,3045,Boots,67,Free Shipping,No,No,Bank Transfer,2024-01-01
3854,3046,3046,3046,Socks,37,2-Day Shipping,No,No,PayPal,2024-12-23
3855,3047,3047,3047,Shoes,49,Store Pickup,No,No,Cash,2024-05-23
3856,3048,3048,3048,Sneakers,74,2-Day Shipping,No,No,PayPal,2024-11-27
3857,3049,3049,3049,Jewelry,93,Standard,No,No,Venmo,2024-08-12
3859,3050,3050,3050,Handbag,60,Next Day Air,No,No,Bank Transfer,2024-06-17
3860,3051,3051,3051,Coat,76,Standard,No,No,Venmo,2024-05-26
3861,3052,3052,3052,Sunglasses,64,Express,No,No,Debit Card,2024-07-03
3862,3053,3053,3053,Shoes,38,Store Pickup,No,No,Bank Transfer,2024-03-21
3863,3054,3054,3054,Shoes,91,Next Day Air,No,No,Bank Transfer,2024-12-14
3865,3055,3055,3055,Boots,70,2-Day Shipping,No,No,Venmo,2024-06-22
3866,3056,3056,3056,Sandals,22,Standard,No,No,Debit Card,2024-10-14
3867,3057,3057,3057,Gloves,59,Standard,No,No,Cash,2024-04-19
3868,3058,3058,3058,Backpack,22,Next Day Air,No,No,Bank Transfer,2024-03-24
3869,3059,3059,3059,Handbag,74,Store Pickup,No,No,Bank Transfer,2024-02-10
3871,3060,3060,3060,Sweater,71,Express,No,No,Credit Card,2024-05-21
3872,3061,3061,3061,Coat,80,Store Pickup,No,No,Venmo,2024-06-14
3873,3062,3062,3062,T-shirt,59,Express,No,No,PayPal,2024-10-24
3874,3063,3063,3063,Backpack,96,Standard,No,No,PayPal,2024-09-26
3875,3064,3064,3064,Sunglasses,43,Store Pickup,No,No,Credit Card,2024-02-12
3877,3065,3065,3065,Belt,76,Express,No,No,Bank Transfer,2024-12-08
3878,3066,3066,3066,Jacket,59,Store Pickup,No,No,Venmo,2024-11-22
3879,3067,3067,3067,Skirt,48,Free Shipping,No,No,Venmo,2024-08-02
3880,3068,3068,3068,Belt,22,Free Shipping,No,No,Cash,2024-04-08
3881,3069,3069,3069,Boots,40,Express,No,No,Debit Card,2024-12-20
3883,3070,3070,3070,Jeans,73,Express,No,No,Debit Card,2024-04-10
3884,3071,3071,3071,Shoes,26,Free Shipping,No,No,PayPal,2024-11-13
3885,3072,3072,3072,Sweater,41,Next Day Air,No,No,PayPal,2024-04-19
3886,3073,3073,3073,Jewelry,98,Standard,No,No,PayPal,2024-05-06
3887,3074,3074,3074,Shirt,63,Free Shipping,No,No,Debit Card,2024-01-26
3889,3075,3075,3075,Boots,55,Next Day Air,No,No,Debit Card,2024-02-19
3890,3076,3076,3076,Shorts,90,Standard,No,No,PayPal,2024-02-10
3891,3077,3077,3077,Handbag,46,Express,No,No,Venmo,2024-06-28
3892,3078,3078,3078,Sweater,88,Store Pickup,No,No,Debit Card,2024-03-22
3893,3079,3079,3079,Belt,95,2-Day Shipping,No,No,Bank Transfer,2024-05-26
3895,3080,3080,3080,Belt,31,Store Pickup,No,No,Bank Transfer,2024-10-11
3896,3081,3081,3081,Hoodie,42,Next Day Air,No,No,Cash,2024-04-23
3897,3082,3082,3082,Sneakers,44,Next Day Air,No,No,Credit Card,2024-01-01
3898,3083,3083,3083,T-shirt,99,Next Day Air,No,No,Bank Transfer,2024-03-16
3899,3084,3084,3084,Pants,20,Store Pickup,No,No,PayPal,2024-07-20
3901,3085,3085,3085,Scarf,37,Store Pickup,No,No,PayPal,2024-04-18
3902,3086,3086,3086,Sweater,50,Store Pickup,No,No,Venmo,2024-02-23
3903,3087,3087,3087,Handbag,73,Next Day Air,No,No,Venmo,2024-06-22
3904,3088,3088,3088,Shirt,84,Free Shipping,No,No,Bank Transfer,2024-03-07
3905,3089,3089,3089,Dress,64,Store Pickup,No,No,Bank Transfer,2024-05-28
3907,3090,3090,3090,Sandals,21,Free Shipping,No,No,Cash,2024-10-11
3908,3091,3091,3091,Shirt,36,Store Pickup,No,No,Bank Transfer,2024-07-11
3909,3092,3092,3092,Dress,81,2-Day Shipping,No,No,Credit Card,2024-12-21
3910,3093,3093,3093,Sunglasses,54,Next Day Air,No,No,Bank Transfer,2024-10-10
3911,3094,3094,3094,Socks,63,Store Pickup,No,No,Cash,2024-08-24
3913,3095,3095,3095,Sandals,59,Store Pickup,No,No,Cash,2024-06-08
3914,3096,3096,3096,Hat,53,Standard,No,No,Venmo,2024-11-17
3915,3097,3097,3097,Shirt,63,Next Day Air,No,No,Bank Transfer,2024-01-05
3916,3098,3098,3098,Shoes,33,Free Shipping,No,No,Bank Transfer,2024-11-14
3917,3099,3099,3099,Pants,64,Next Day Air,No,No,Bank Transfer,2024-06-14
3919,3100,3100,3100,Shirt,98,Free Shipping,No,No,Bank Transfer,2024-10-07
3920,3101,3101,3101,Hat,85,Express,No,No,Bank Transfer,2024-02-21
3921,3102,3102,3102,Jewelry,82,Express,No,No,PayPal,2024-06-09
3922,3103,3103,3103,Jacket,85,Standard,No,No,Cash,2024-07-09
3923,3104,3104,3104,Shirt,37,2-Day Shipping,No,No,Bank Transfer,2024-02-04
3925,3105,3105,3105,Pants,56,2-Day Shipping,No,No,Debit Card,2024-08-14
3926,3106,3106,3106,Skirt,33,Express,No,No,Debit Card,2024-11-14
3927,3107,3107,3107,Sandals,57,Next Day Air,No,No,PayPal,2024-01-08
3928,3108,3108,3108,Blouse,31,Standard,No,No,Credit Card,2024-01-16
3929,3109,3109,3109,Socks,69,2-Day Shipping,No,No,PayPal,2024-11-17
3931,3110,3110,3110,Jacket,92,Free Shipping,No,No,Bank Transfer,2024-02-24
3932,3111,3111,3111,Handbag,46,Next Day Air,No,No,Bank Transfer,2024-10-05
3933,3112,3112,3112,Belt,81,Free Shipping,No,No,Debit Card,2024-03-17
3934,3113,3113,3113,Blouse,97,Express,No,No,Venmo,2024-09-20
3935,3114,3114,3114,Shirt,93,Express,No,No,Debit Card,2024-07-14
3937,3115,3115,3115,Handbag,56,Store Pickup,No,No,Venmo,2024-05-26
3938,3116,3116,3116,Scarf,53,Free Shipping,No,No,Bank Transfer,2024-10-17
3939,3117,3117,3117,Coat,66,Store Pickup,No,No,Venmo,2024-03-04
3940,3118,3118,3118,Hoodie,50,Free Shipping,No,No,PayPal,2024-10-11
3941,3119,3119,3119,Shorts,97,Standard,No,No,Debit Card,2024-08-21
3943,3120,3120,3120,Sandals,79,2-Day Shipping,No,No,Credit Card,2024-12-07
3944,3121,3121,3121,Shirt,76,Store Pickup,No,No,Debit Card,2024-09-07
3945,3122,3122,3122,Hoodie,38,Standard,No,No,Venmo,2024-11-12
3946,3123,3123,3123,Socks,45,Express,No,No,Credit Card,2024-09-20
3947,3124,3124,3124,Handbag,77,Next Day Air,No,No,Venmo,2024-11-02
3949,3125,3125,3125,Jewelry,51,Standard,No,No,Cash,2024-08-19
3950,3126,3126,3126,Coat,26,Standard,No,No,Cash,2024-03-04
3951,3127,3127,3127,Sunglasses,76,Store Pickup,No,No,Bank Transfer,2024-02-18
3952,3128,3128,3128,Gloves,94,Free Shipping,No,No,Credit Card,2024-01-19
3953,3129,3129,3129,Jacket,32,Standard,No,No,Cash,2024-11-02
3955,3130,3130,3130,Sandals,20,Express,No,No,Venmo,2024-07-22
3956,3131,3131,3131,Pants,20,Store Pickup,No,No,Venmo,2024-08-22
3957,3132,3132,3132,Jacket,59,Store Pickup,No,No,Bank Transfer,2024-10-05
3958,3133,3133,3133,Sweater,97,Express,No,No,Cash,2024-07-01
3959,3134,3134,3134,T-shirt,68,Next Day Air,No,No,Cash,2024-03-15
3961,3135,3135,3135,Boots,66,Store Pickup,No,No,Bank Transfer,2024-05-17
3962,3136,3136,3136,Shoes,85,Free Shipping,No,No,Venmo,2024-04-26
3963,3137,3137,3137,Skirt,32,Next Day Air,No,No,Cash,2024-10-06
3964,3138,3138,3138,Coat,44,2-Day Shipping,No,No,Bank Transfer,2024-04-25
3965,3139,3139,3139,Blouse,95,Next Day Air,No,No,Cash,2024-10-24
3967,3140,3140,3140,Sunglasses,85,Next Day Air,No,No,Venmo,2024-12-24
3968,3141,3141,3141,Gloves,44,Free Shipping,No,No,Bank Transfer,2024-07-26
3969,3142,3142,3142,Sunglasses,30,Express,No,No,Credit Card,2024-12-05
3970,3143,3143,3143,Sneakers,21,2-Day Shipping,No,No,Venmo,2024-02-27
3971,3144,3144,3144,Hoodie,22,Store Pickup,No,No,Cash,2024-08-24
3973,3145,3145,3145,Boots,70,Free Shipping,No,No,Debit Card,2024-04-23
3974,3146,3146,3146,Handbag,29,Standard,No,No,PayPal,2024-04-05
3975,3147,3147,3147,Shirt,83,Free Shipping,No,No,PayPal,2024-01-26
3976,3148,3148,3148,Sweater,99,Express,No,No,Credit Card,2024-01-03
3977,3149,3149,3149,Shorts,35,Free Shipping,No,No,Venmo,2024-09-11
3979,3150,3150,3150,Belt,40,Free Shipping,No,No,Venmo,2024-12-14
3980,3151,3151,3151,Blouse,25,Express,No,No,Bank Transfer,2024-04-22
3981,3152,3152,3152,T-shirt,64,2-Day Shipping,No,No,Bank Transfer,2024-10-09
3982,3153,3153,3153,Belt,90,Store Pickup,No,No,PayPal,2024-09-08
3983,3154,3154,3154,Socks,88,Next Day Air,No,No,Venmo,2024-09-21
3985,3155,3155,3155,Belt,55,Standard,No,No,Cash,2024-12-09
3986,3156,3156,3156,Handbag,90,Free Shipping,No,No,Cash,2024-10-11
3987,3157,3157,3157,Shirt,50,2-Day Shipping,No,No,Cash,2024-12-17
3988,3158,3158,3158,Belt,34,Store Pickup,No,No,Debit Card,2024-11-03
3989,3159,3159,3159,Jewelry,77,2-Day Shipping,No,No,Credit Card,2024-01-28
3991,3160,3160,3160,Hat,89,Store Pickup,No,No,Bank Transfer,2024-02-27
3992,3161,3161,3161,Backpack,87,Next Day Air,No,No,Cash,2024-11-12
3993,3162,3162,3162,Dress,77,2-Day Shipping,No,No,Cash,2024-12-05
3994,3163,3163,3163,Shoes,85,Standard,No,No,Bank Transfer,2024-01-26
3995,3164,3164,3164,Pants,66,Express,No,No,Cash,2024-06-08
3997,3165,3165,3165,Dress,32,Standard,No,No,Credit Card,2024-02-26
3998,3166,3166,3166,Jacket,92,Store Pickup,No,No,Bank Transfer,2024-05-19
3999,3167,3167,3167,Shirt,80,Next Day Air,No,No,Bank Transfer,2024-02-07
4000,3168,3168,3168,Dress,78,2-Day Shipping,No,No,Cash,2024-09-23
4001,3169,3169,3169,Jeans,24,2-Day Shipping,No,No,PayPal,2024-03-10
4003,3170,3170,3170,T-shirt,59,Free Shipping,No,No,Venmo,2024-09-05
4004,3171,3171,3171,Sunglasses,41,Express,No,No,Credit Card,2024-05-24
4005,3172,3172,3172,Jewelry,26,Express,No,No,Bank Transfer,2024-04-18
4006,3173,3173,3173,Socks,52,Standard,No,No,Debit Card,2024-11-08
4007,3174,3174,3174,Skirt,46,Next Day Air,No,No,PayPal,2024-08-20
4009,3175,3175,3175,Pants,52,Store Pickup,No,No,PayPal,2024-02-05
4010,3176,3176,3176,Socks,42,Store Pickup,No,No,Debit Card,2024-11-21
4011,3177,3177,3177,Sandals,37,2-Day Shipping,No,No,Credit Card,2024-05-19
4012,3178,3178,3178,Belt,52,Standard,No,No,Credit Card,2024-09-10
4013,3179,3179,3179,Sandals,34,Free Shipping,No,No,Credit Card,2024-05-18
4015,3180,3180,3180,Shorts,88,Free Shipping,No,No,Debit Card,2024-04-01
4016,3181,3181,3181,Handbag,88,Standard,No,No,PayPal,2024-10-01
4017,3182,3182,3182,Jacket,51,Free Shipping,No,No,PayPal,2024-06-27
4018,3183,3183,3183,Sunglasses,97,Free Shipping,No,No,Credit Card,2024-10-13
4019,3184,3184,3184,Sneakers,56,Standard,No,No,Cash,2024-02-28
4021,3185,3185,3185,Sweater,53,2-Day Shipping,No,No,Venmo,2024-03-10
4022,3186,3186,3186,Skirt,71,Express,No,No,PayPal,2024-10-10
4023,3187,3187,3187,Jewelry,93,Store Pickup,No,No,Venmo,2024-12-23
4024,3188,3188,3188,Blouse,72,Free Shipping,No,No,Debit Card,2024-01-18
4025,3189,3189,3189,Blouse,59,Standard,No,No,Bank Transfer,2024-12-16
4027,3190,3190,3190,Boots,87,Store Pickup,No,No,PayPal,2024-06-08
4028,3191,3191,3191,Jeans,78,Free Shipping,No,No,Credit Card,2024-10-11
4029,3192,3192,3192,Hoodie,68,Store Pickup,No,No,Credit Card,2024-12-01
4030,3193,3193,3193,Sweater,76,Free Shipping,No,No,Cash,2024-09-11
4031,3194,3194,3194,Gloves,99,Express,No,No,Credit Card,2024-12-05
4033,3195,3195,3195,Sneakers,52,Standard,No,No,Credit Card,2024-08-11
4034,3196,3196,3196,Sunglasses,58,Next Day Air,No,No,Credit Card,2024-04-09
4035,3197,3197,3197,Belt,59,Express,No,No,Debit Card,2024-02-26
4036,3198,3198,3198,Sweater,71,Free Shipping,No,No,Credit Card,2024-05-15
4037,3199,3199,3199,Gloves,94,Free Shipping,No,No,Debit Card,2024-01-19
4039,3200,3200,3200,Handbag,40,Express,No,No,PayPal,2024-01-11
4040,3201,3201,3201,Socks,24,Free Shipping,No,No,Credit Card,2024-05-03
4041,3202,3202,3202,Pants,38,2-Day Shipping,No,No,Cash,2024-10-28
4042,3203,3203,3203,Scarf,37,Standard,No,No,Venmo,2024-10-18
4043,3204,3204,3204,Coat,29,Express,No,No,Venmo,2024-05-26
4045,3205,3205,3205,Jacket,92,Free Shipping,No,No,Debit Card,2024-09-06
4046,3206,3206,3206,Hoodie,24,2-Day Shipping,No,No,Bank Transfer,2024-09-12
4047,3207,3207,3207,Boots,52,Free Shipping,No,No,PayPal,2024-12-21
4048,3208,3208,3208,Socks,29,Next Day Air,No,No,PayPal,2024-07-27
4049,3209,3209,3209,Jewelry,30,2-Day Shipping,No,No,PayPal,2024-12-10
4051,3210,3210,3210,Shoes,31,Standard,No,No,Debit Card,2024-11-28
4052,3211,3211,3211,Socks,67,Express,No,No,Venmo,2024-08-21
4053,3212,3212,3212,Pants,65,Standard,No,No,Cash,2024-02-23
4054,3213,3213,3213,Sneakers,22,2-Day Shipping,No,No,Debit Card,2024-12-05
4055,3214,3214,3214,Sunglasses,56,Standard,No,No,Credit Card,2024-01-21
4057,3215,3215,3215,Skirt,78,Free Shipping,No,No,Debit Card,2024-05-09
4058,3216,3216,3216,Coat,90,Free Shipping,No,No,PayPal,2024-08-16
4059,3217,3217,3217,Hoodie,85,Next Day Air,No,No,Cash,2024-02-28
4060,3218,3218,3218,Sunglasses,58,Express,No,No,Venmo,2024-11-14
4061,3219,3219,3219,Skirt,34,Express,No,No,PayPal,2024-10-18
4063,3220,3220,3220,Coat,40,2-Day Shipping,No,No,Credit Card,2024-07-16
4064,3221,3221,3221,Handbag,29,Free Shipping,No,No,Cash,2024-10-21
4065,3222,3222,3222,T-shirt,76,Standard,No,No,Cash,2024-02-18
4066,3223,3223,3223,Sunglasses,84,Store Pickup,No,No,PayPal,2024-09-19
4067,3224,3224,3224,Shirt,65,Standard,No,No,Venmo,2024-04-21
4069,3225,3225,3225,Hoodie,80,Free Shipping,No,No,PayPal,2024-02-28
4070,3226,3226,3226,Blouse,98,Store Pickup,No,No,Credit Card,2024-09-09
4071,3227,3227,3227,Sneakers,71,Next Day Air,No,No,Bank Transfer,2024-04-04
4072,3228,3228,3228,Scarf,69,Free Shipping,No,No,Debit Card,2024-09-01
4073,3229,3229,3229,Jewelry,95,2-Day Shipping,No,No,PayPal,2024-04-10
4075,3230,3230,3230,Pants,67,Express,No,No,Cash,2024-09-18
4076,3231,3231,3231,Sneakers,49,Next Day Air,No,No,Debit Card,2024-08-17
4077,3232,3232,3232,Shoes,97,Free Shipping,No,No,Credit Card,2024-01-09
4078,3233,3233,3233,T-shirt,34,Next Day Air,No,No,Bank Transfer,2024-05-13
4079,3234,3234,3234,Belt,74,Express,No,No,Debit Card,2024-10-18
4081,3235,3235,3235,Jewelry,96,2-Day Shipping,No,No,Debit Card,2024-01-26
4082,3236,3236,3236,Belt,68,Free Shipping,No,No,Venmo,2024-08-21
4083,3237,3237,3237,Belt,84,Next Day Air,No,No,Cash,2024-10-12
4084,3238,3238,3238,T-shirt,57,Express,No,No,Cash,2024-08-14
4085,3239,3239,3239,Sneakers,84,2-Day Shipping,No,No,Cash,2024-09-11
4087,3240,3240,3240,Sunglasses,32,2-Day Shipping,No,No,Cash,2024-10-20
4088,3241,3241,3241,Sandals,37,2-Day Shipping,No,No,Bank Transfer,2024-09-15
4089,3242,3242,3242,Handbag,58,Store Pickup,No,No,PayPal,2024-07-07
4090,3243,3243,3243,Socks,74,Express,No,No,Venmo,2024-11-19
4091,3244,3244,3244,Hoodie,99,Store Pickup,No,No,Bank Transfer,2024-08-09
4093,3245,3245,3245,Sweater,81,Express,No,No,Credit Card,2024-09-07
4094,3246,3246,3246,Pants,76,Next Day Air,No,No,Cash,2024-09-17
4095,3247,3247,3247,Sneakers,98,Store Pickup,No,No,Cash,2024-07-25
4096,3248,3248,3248,Gloves,91,Express,No,No,PayPal,2024-07-08
4097,3249,3249,3249,T-shirt,79,Free Shipping,No,No,Bank Transfer,2024-06-15
4099,3250,3250,3250,Backpack,83,Express,No,No,Credit Card,2024-06-23
4100,3251,3251,3251,Coat,90,2-Day Shipping,No,No,Venmo,2024-03-15
4101,3252,3252,3252,Coat,20,Standard,No,No,Venmo,2024-12-22
4102,3253,3253,3253,Sandals,21,Store Pickup,No,No,Credit Card,2024-04-14
4103,3254,3254,3254,Backpack,60,2-Day Shipping,No,No,Venmo,2024-09-17
4105,3255,3255,3255,Sweater,31,Store Pickup,No,No,Bank Transfer,2024-12-08
4106,3256,3256,3256,Shorts,40,Next Day Air,No,No,Bank Transfer,2024-10-28
4107,3257,3257,3257,Sunglasses,26,Free Shipping,No,No,Venmo,2024-12-17
4108,3258,3258,3258,Shirt,98,Express,No,No,Venmo,2024-10-06
4109,3259,3259,3259,Shoes,51,Express,No,No,Credit Card,2024-05-09
4111,3260,3260,3260,Hat,95,2-Day Shipping,No,No,Debit Card,2024-11-06
4112,3261,3261,3261,Scarf,36,2-Day Shipping,No,No,Credit Card,2024-06-23
4113,3262,3262,3262,Belt,52,Store Pickup,No,No,Debit Card,2024-01-14
4114,3263,3263,3263,T-shirt,35,Standard,No,No,Cash,2024-05-03
4115,3264,3264,3264,Shorts,68,Express,No,No,Debit Card,2024-09-07
4117,3265,3265,3265,Pants,50,Express,No,No,Cash,2024-12-12
4118,3266,3266,3266,Sunglasses,100,Express,No,No,Credit Card,2024-02-16
4119,3267,3267,3267,Coat,74,Next Day Air,No,No,Bank Transfer,2024-12-18
4120,3268,3268,3268,Hoodie,45,Store Pickup,No,No,Credit Card,2024-02-17
4121,3269,3269,3269,Dress,97,Free Shipping,No,No,Bank Transfer,2024-09-01
4123,3270,3270,3270,Blouse,60,Express,No,No,Cash,2024-01-08
4124,3271,3271,3271,Socks,25,Express,No,No,PayPal,2024-01-23
4125,3272,3272,3272,Socks,55,Standard,No,No,Credit Card,2024-05-25
4126,3273,3273,3273,Shoes,99,Next Day Air,No,No,PayPal,2024-01-17
4127,3274,3274,3274,Belt,45,Free Shipping,No,No,PayPal,2024-06-28
4129,3275,3275,3275,Sweater,20,Store Pickup,No,No,Cash,2024-03-21
4130,3276,3276,3276,Pants,88,2-Day Shipping,No,No,Debit Card,2024-08-05
4131,3277,3277,3277,Scarf,99,Store Pickup,No,No,PayPal,2024-08-26
4132,3278,3278,3278,Skirt,86,Store Pickup,No,No,Credit Card,2024-03-10
4133,3279,3279,3279,Dress,70,2-Day Shipping,No,No,Bank Transfer,2024-07-26
4135,3280,3280,3280,Hat,50,Express,No,No,Debit Card,2024-09-11
4136,3281,3281,3281,Handbag,57,Next Day Air,No,No,PayPal,2024-02-17
4137,3282,3282,3282,Pants,69,Free Shipping,No,No,Bank Transfer,2024-01-14
4138,3283,3283,3283,T-shirt,94,Next Day Air,No,No,Credit Card,2024-09-04
4139,3284,3284,3284,Jacket,24,Express,No,No,Debit Card,2024-03-16
4141,3285,3285,3285,Scarf,79,2-Day Shipping,No,No,Venmo,2024-04-26
4142,3286,3286,3286,Hat,31,Free Shipping,No,No,Cash,2024-10-27
4143,3287,3287,3287,Jacket,67,Express,No,No,Venmo,2024-02-16
4144,3288,3288,3288,Skirt,63,2-Day Shipping,No,No,Credit Card,2024-04-14
4145,3289,3289,3289,Handbag,61,Next Day Air,No,No,Credit Card,2024-04-15
4147,3290,3290,3290,Backpack,50,2-Day Shipping,No,No,Venmo,2024-06-01
4148,3291,3291,3291,Coat,82,Free Shipping,No,No,PayPal,2024-05-03
4149,3292,3292,3292,Belt,51,2-Day Shipping,No,No,Cash,2024-11-15
4150,3293,3293,3293,Handbag,23,Standard,No,No,Bank Transfer,2024-04-11
4151,3294,3294,3294,Coat,91,2-Day Shipping,No,No,Credit Card,2024-03-16
4153,3295,3295,3295,Sweater,60,Store Pickup,No,No,Bank Transfer,2024-03-08
4154,3296,3296,3296,Blouse,34,Next Day Air,No,No,Cash,2024-06-18
4155,3297,3297,3297,Blouse,23,Next Day Air,No,No,Venmo,2024-03-13
4156,3298,3298,3298,Belt,82,Free Shipping,No,No,PayPal,2024-11-08
4157,3299,3299,3299,Jacket,73,Express,No,No,Bank Transfer,2024-11-14
4159,3300,3300,3300,Shorts,32,2-Day Shipping,No,No,Venmo,2024-05-03
4160,3301,3301,3301,Hat,80,Express,No,No,Bank Transfer,2024-03-25
4161,3302,3302,3302,Pants,58,Free Shipping,No,No,Credit Card,2024-07-15
4162,3303,3303,3303,Blouse,82,Standard,No,No,Venmo,2024-01-03
4163,3304,3304,3304,Belt,60,Next Day Air,No,No,Credit Card,2024-06-04
4165,3305,3305,3305,Handbag,79,Next Day Air,No,No,Bank Transfer,2024-09-18
4166,3306,3306,3306,Hoodie,41,Standard,No,No,PayPal,2024-07-08
4167,3307,3307,3307,Jacket,39,Store Pickup,No,No,Venmo,2024-06-06
4168,3308,3308,3308,Scarf,36,Store Pickup,No,No,Cash,2024-02-15
4169,3309,3309,3309,Jeans,70,Express,No,No,Cash,2024-10-10
4171,3310,3310,3310,Handbag,47,Store Pickup,No,No,PayPal,2024-06-06
4172,3311,3311,3311,Jacket,27,Free Shipping,No,No,PayPal,2024-02-14
4173,3312,3312,3312,Hat,52,Express,No,No,Bank Transfer,2024-06-20
4174,3313,3313,3313,Sneakers,75,Next Day Air,No,No,Cash,2024-07-16
