purchase_id,product_ID,customer_id,purchase_amount,purchase_shipping type,purchase_discount,purchase_promocode,purchase_payment type
3697,14137,2915,72,Express,No,No,Debit Card
3698,14138,2916,30,Express,No,No,Debit Card
3699,14139,2917,66,Express,No,No,Credit Card
3700,14140,2918,45,Store Pickup,No,No,Venmo
3701,14141,2919,73,Free Shipping,No,No,Cash
3703,14142,2920,67,Standard,No,No,Debit Card
3704,14143,2921,72,Free Shipping,No,No,Debit Card
3705,14144,2922,24,Standard,No,No,Cash
3706,14145,2923,68,Express,No,No,PayPal
3707,14146,2924,70,2-Day Shipping,No,No,Cash
3709,14147,2925,64,Free Shipping,No,No,Debit Card
3710,14148,2926,91,Store Pickup,No,No,Credit Card
3711,14149,2927,82,2-Day Shipping,No,No,Cash
3712,14150,2928,24,Express,No,No,Venmo
3713,14151,2929,80,Store Pickup,No,No,Credit Card
3715,14152,2930,53,Next Day Air,No,No,Venmo
3716,14153,2931,50,Free Shipping,No,No,Venmo
3717,14154,2932,31,2-Day Shipping,No,No,Credit Card
3718,14155,2933,88,Express,No,No,PayPal
3719,14156,2934,52,Standard,No,No,Venmo
3721,14157,2935,22,Next Day Air,No,No,Bank Transfer
3722,14158,2936,27,Standard,No,No,Venmo
3723,14159,2937,34,Express,No,No,PayPal
3724,14160,2938,39,2-Day Shipping,No,No,Credit Card
3725,14161,2939,53,Standard,No,No,Cash
3727,14162,2940,46,Express,No,No,Venmo
3728,14163,2941,85,Next Day Air,No,No,Cash
3729,14164,2942,86,Free Shipping,No,No,PayPal
3730,14165,2943,63,Free Shipping,No,No,Bank Transfer
3731,14166,2944,44,Standard,No,No,Credit Card
3733,14167,2945,95,Free Shipping,No,No,Venmo
3734,14168,2946,49,Free Shipping,No,No,Credit Card
3735,14169,2947,77,Free Shipping,No,No,Bank Transfer
3736,14170,2948,63,Standard,No,No,Venmo
3737,14171,2949,83,Standard,No,No,Debit Card
3739,14172,2950,93,Store Pickup,No,No,PayPal
3740,14173,2951,91,2-Day Shipping,No,No,Debit Card
3741,14174,2952,99,Free Shipping,No,No,Cash
3742,14175,2953,24,Next Day Air,No,No,Debit Card
3743,14176,2954,82,Next Day Air,No,No,Credit Card
3745,14177,2955,28,Express,No,No,Credit Card
3746,14178,2956,67,Free Shipping,No,No,Credit Card
3747,14179,2957,88,Standard,No,No,Venmo
3748,14180,2958,70,Standard,No,No,Cash
3749,14181,2959,100,Standard,No,No,PayPal
3751,14182,2960,28,Free Shipping,No,No,PayPal
3752,14183,2961,48,Standard,No,No,Credit Card
3753,14184,2962,43,Free Shipping,No,No,Debit Card
3754,14185,2963,40,Express,No,No,Credit Card
3755,14186,2964,97,Free Shipping,No,No,Credit Card
3757,14187,2965,25,2-Day Shipping,No,No,Venmo
3758,14188,2966,45,Standard,No,No,PayPal
3759,14189,2967,49,Store Pickup,No,No,Debit Card
3760,14190,2968,36,Free Shipping,No,No,Venmo
3761,14191,2969,48,Express,No,No,Cash
3763,14192,2970,62,Next Day Air,No,No,Cash
3764,14193,2971,74,Free Shipping,No,No,Credit Card
3765,14194,2972,100,Next Day Air,No,No,PayPal
3766,14195,2973,39,Free Shipping,No,No,Venmo
3767,14196,2974,65,Store Pickup,No,No,Bank Transfer
3769,14197,2975,99,Store Pickup,No,No,Credit Card
3770,14198,2976,68,2-Day Shipping,No,No,Cash
3771,14199,2977,97,Express,No,No,Cash
3772,14200,2978,47,Standard,No,No,Venmo
3773,14201,2979,56,Free Shipping,No,No,Bank Transfer
3775,14202,2980,91,Next Day Air,No,No,PayPal
3776,14203,2981,93,2-Day Shipping,No,No,Bank Transfer
3777,14204,2982,36,Standard,No,No,Venmo
3778,14205,2983,45,Store Pickup,No,No,Credit Card
3779,14206,2984,44,2-Day Shipping,No,No,Credit Card
3781,14207,2985,32,2-Day Shipping,No,No,Debit Card
3782,14208,2986,36,Express,No,No,Cash
3783,14209,2987,85,2-Day Shipping,No,No,Credit Card
3784,14210,2988,36,Store Pickup,No,No,Cash
3785,14211,2989,55,2-Day Shipping,No,No,Debit Card
3787,14212,2990,20,2-Day Shipping,No,No,Credit Card
3788,14213,2991,91,Free Shipping,No,No,Venmo
3789,14214,2992,71,Standard,No,No,PayPal
3790,14215,2993,64,Store Pickup,No,No,Venmo
3791,14216,2994,21,Free Shipping,No,No,Cash
3793,14217,2995,100,Store Pickup,No,No,Bank Transfer
3794,14218,2996,96,Standard,No,No,Debit Card
3795,14219,2997,91,Express,No,No,Venmo
3796,14220,2998,40,Next Day Air,No,No,Venmo
3797,14221,2999,53,Express,No,No,Debit Card
3799,14222,3000,48,Standard,No,No,Cash
3800,14223,3001,70,Express,No,No,PayPal
3801,14224,3002,29,Express,No,No,Credit Card
3802,14225,3003,29,Next Day Air,No,No,Bank Transfer
3803,14226,3004,53,Express,No,No,Credit Card
3805,14227,3005,79,Store Pickup,No,No,Venmo
3806,14228,3006,65,Express,No,No,Venmo
3807,14229,3007,99,Store Pickup,No,No,Venmo
3808,14230,3008,60,Next Day Air,No,No,Venmo
3809,14231,3009,86,Free Shipping,No,No,PayPal
3811,14232,3010,73,Free Shipping,No,No,Venmo
3812,14233,3011,45,Free Shipping,No,No,Credit Card
3813,14234,3012,70,Next Day Air,No,No,Credit Card
3814,14235,3013,65,Standard,No,No,PayPal
3815,14236,3014,55,Store Pickup,No,No,Cash
3817,14237,3015,65,Express,No,No,PayPal
3818,14238,3016,21,Express,No,No,Bank Transfer
3819,14239,3017,26,Store Pickup,No,No,Bank Transfer
3820,14240,3018,71,Next Day Air,No,No,Cash
3821,14241,3019,41,Free Shipping,No,No,Debit Card
3823,14242,3020,44,2-Day Shipping,No,No,PayPal
3824,14243,3021,81,Store Pickup,No,No,Venmo
3825,14244,3022,77,2-Day Shipping,No,No,Cash
3826,14245,3023,26,Free Shipping,No,No,PayPal
3827,14246,3024,31,Express,No,No,PayPal
3829,14247,3025,82,Free Shipping,No,No,Credit Card
3830,14248,3026,60,Store Pickup,No,No,PayPal
3831,14249,3027,70,Free Shipping,No,No,Credit Card
3832,14250,3028,26,2-Day Shipping,No,No,Credit Card
3833,14251,3029,100,Free Shipping,No,No,PayPal
3835,14252,3030,82,Free Shipping,No,No,Debit Card
3836,14253,3031,24,2-Day Shipping,No,No,Credit Card
3837,14254,3032,74,2-Day Shipping,No,No,Credit Card
3838,14255,3033,58,Next Day Air,No,No,Credit Card
3839,14256,3034,56,Store Pickup,No,No,PayPal
3841,14257,3035,37,2-Day Shipping,No,No,Credit Card
3842,14258,3036,64,Free Shipping,No,No,Cash
3843,14259,3037,58,Next Day Air,No,No,Venmo
3844,14260,3038,44,Next Day Air,No,No,Cash
3845,14261,3039,39,Free Shipping,No,No,Debit Card
3847,14262,3040,48,Next Day Air,No,No,PayPal
3848,14263,3041,32,Express,No,No,Cash
3849,14264,3042,79,Express,No,No,PayPal
3850,14265,3043,27,Next Day Air,No,No,PayPal
3851,14266,3044,98,Store Pickup,No,No,Credit Card
3853,14267,3045,67,Free Shipping,No,No,Bank Transfer
3854,14268,3046,37,2-Day Shipping,No,No,PayPal
3855,14269,3047,49,Store Pickup,No,No,Cash
3856,14270,3048,74,2-Day Shipping,No,No,PayPal
3857,14271,3049,93,Standard,No,No,Venmo
3859,14272,3050,60,Next Day Air,No,No,Bank Transfer
3860,14273,3051,76,Standard,No,No,Venmo
3861,14274,3052,64,Express,No,No,Debit Card
3862,14275,3053,38,Store Pickup,No,No,Bank Transfer
3863,14276,3054,91,Next Day Air,No,No,Bank Transfer
3865,14277,3055,70,2-Day Shipping,No,No,Venmo
3866,14278,3056,22,Standard,No,No,Debit Card
3867,14279,3057,59,Standard,No,No,Cash
3868,14280,3058,22,Next Day Air,No,No,Bank Transfer
3869,14281,3059,74,Store Pickup,No,No,Bank Transfer
3871,14282,3060,71,Express,No,No,Credit Card
3872,14283,3061,80,Store Pickup,No,No,Venmo
3873,14284,3062,59,Express,No,No,PayPal
3874,14285,3063,96,Standard,No,No,PayPal
3875,14286,3064,43,Store Pickup,No,No,Credit Card
3877,14287,3065,76,Express,No,No,Bank Transfer
3878,14288,3066,59,Store Pickup,No,No,Venmo
3879,14289,3067,48,Free Shipping,No,No,Venmo
3880,14290,3068,22,Free Shipping,No,No,Cash
3881,14291,3069,40,Express,No,No,Debit Card
3883,14292,3070,73,Express,No,No,Debit Card
3884,14293,3071,26,Free Shipping,No,No,PayPal
3885,14294,3072,41,Next Day Air,No,No,PayPal
3886,14295,3073,98,Standard,No,No,PayPal
3887,14296,3074,63,Free Shipping,No,No,Debit Card
3889,14297,3075,55,Next Day Air,No,No,Debit Card
3890,14298,3076,90,Standard,No,No,PayPal
3891,14299,3077,46,Express,No,No,Venmo
3892,14300,3078,88,Store Pickup,No,No,Debit Card
3893,14301,3079,95,2-Day Shipping,No,No,Bank Transfer
3895,14302,3080,31,Store Pickup,No,No,Bank Transfer
3896,14303,3081,42,Next Day Air,No,No,Cash
3897,14304,3082,44,Next Day Air,No,No,Credit Card
3898,14305,3083,99,Next Day Air,No,No,Bank Transfer
3899,14306,3084,20,Store Pickup,No,No,PayPal
3901,14307,3085,37,Store Pickup,No,No,PayPal
3902,14308,3086,50,Store Pickup,No,No,Venmo
3903,14309,3087,73,Next Day Air,No,No,Venmo
3904,14310,3088,84,Free Shipping,No,No,Bank Transfer
3905,14311,3089,64,Store Pickup,No,No,Bank Transfer
3907,14312,3090,21,Free Shipping,No,No,Cash
3908,14313,3091,36,Store Pickup,No,No,Bank Transfer
3909,14314,3092,81,2-Day Shipping,No,No,Credit Card
3910,14315,3093,54,Next Day Air,No,No,Bank Transfer
3911,14316,3094,63,Store Pickup,No,No,Cash
3913,14317,3095,59,Store Pickup,No,No,Cash
3914,14318,3096,53,Standard,No,No,Venmo
3915,14319,3097,63,Next Day Air,No,No,Bank Transfer
3916,14320,3098,33,Free Shipping,No,No,Bank Transfer
3917,14321,3099,64,Next Day Air,No,No,Bank Transfer
3919,14322,3100,98,Free Shipping,No,No,Bank Transfer
3920,14323,3101,85,Express,No,No,Bank Transfer
3921,14324,3102,82,Express,No,No,PayPal
3922,14325,3103,85,Standard,No,No,Cash
3923,14326,3104,37,2-Day Shipping,No,No,Bank Transfer
3925,14327,3105,56,2-Day Shipping,No,No,Debit Card
3926,14328,3106,33,Express,No,No,Debit Card
3927,14329,3107,57,Next Day Air,No,No,PayPal
3928,14330,3108,31,Standard,No,No,Credit Card
3929,14331,3109,69,2-Day Shipping,No,No,PayPal
3931,14332,3110,92,Free Shipping,No,No,Bank Transfer
3932,14333,3111,46,Next Day Air,No,No,Bank Transfer
3933,14334,3112,81,Free Shipping,No,No,Debit Card
3934,14335,3113,97,Express,No,No,Venmo
3935,14336,3114,93,Express,No,No,Debit Card
3937,14337,3115,56,Store Pickup,No,No,Venmo
3938,14338,3116,53,Free Shipping,No,No,Bank Transfer
3939,14339,3117,66,Store Pickup,No,No,Venmo
3940,14340,3118,50,Free Shipping,No,No,PayPal
3941,14341,3119,97,Standard,No,No,Debit Card
3943,14342,3120,79,2-Day Shipping,No,No,Credit Card
3944,14343,3121,76,Store Pickup,No,No,Debit Card
3945,14344,3122,38,Standard,No,No,Venmo
3946,14345,3123,45,Express,No,No,Credit Card
3947,14346,3124,77,Next Day Air,No,No,Venmo
3949,14347,3125,51,Standard,No,No,Cash
3950,14348,3126,26,Standard,No,No,Cash
3951,14349,3127,76,Store Pickup,No,No,Bank Transfer
3952,14350,3128,94,Free Shipping,No,No,Credit Card
3953,14351,3129,32,Standard,No,No,Cash
3955,14352,3130,20,Express,No,No,Venmo
3956,14353,3131,20,Store Pickup,No,No,Venmo
3957,14354,3132,59,Store Pickup,No,No,Bank Transfer
3958,14355,3133,97,Express,No,No,Cash
3959,14356,3134,68,Next Day Air,No,No,Cash
3961,14357,3135,66,Store Pickup,No,No,Bank Transfer
3962,14358,3136,85,Free Shipping,No,No,Venmo
3963,14359,3137,32,Next Day Air,No,No,Cash
3964,14360,3138,44,2-Day Shipping,No,No,Bank Transfer
3965,14361,3139,95,Next Day Air,No,No,Cash
3967,14362,3140,85,Next Day Air,No,No,Venmo
3968,14363,3141,44,Free Shipping,No,No,Bank Transfer
3969,14364,3142,30,Express,No,No,Credit Card
3970,14365,3143,21,2-Day Shipping,No,No,Venmo
3971,14366,3144,22,Store Pickup,No,No,Cash
3973,14367,3145,70,Free Shipping,No,No,Debit Card
3974,14368,3146,29,Standard,No,No,PayPal
3975,14369,3147,83,Free Shipping,No,No,PayPal
3976,14370,3148,99,Express,No,No,Credit Card
3977,14371,3149,35,Free Shipping,No,No,Venmo
3979,14372,3150,40,Free Shipping,No,No,Venmo
3980,14373,3151,25,Express,No,No,Bank Transfer
3981,14374,3152,64,2-Day Shipping,No,No,Bank Transfer
3982,14375,3153,90,Store Pickup,No,No,PayPal
3983,14376,3154,88,Next Day Air,No,No,Venmo
3985,14377,3155,55,Standard,No,No,Cash
3986,14378,3156,90,Free Shipping,No,No,Cash
3987,14379,3157,50,2-Day Shipping,No,No,Cash
3988,14380,3158,34,Store Pickup,No,No,Debit Card
3989,14381,3159,77,2-Day Shipping,No,No,Credit Card
3991,14382,3160,89,Store Pickup,No,No,Bank Transfer
3992,14383,3161,87,Next Day Air,No,No,Cash
3993,14384,3162,77,2-Day Shipping,No,No,Cash
3994,14385,3163,85,Standard,No,No,Bank Transfer
3995,14386,3164,66,Express,No,No,Cash
3997,14387,3165,32,Standard,No,No,Credit Card
3998,14388,3166,92,Store Pickup,No,No,Bank Transfer
3999,14389,3167,80,Next Day Air,No,No,Bank Transfer
4000,14390,3168,78,2-Day Shipping,No,No,Cash
4001,14391,3169,24,2-Day Shipping,No,No,PayPal
4003,14392,3170,59,Free Shipping,No,No,Venmo
4004,14393,3171,41,Express,No,No,Credit Card
4005,14394,3172,26,Express,No,No,Bank Transfer
4006,14395,3173,52,Standard,No,No,Debit Card
4007,14396,3174,46,Next Day Air,No,No,PayPal
4009,14397,3175,52,Store Pickup,No,No,PayPal
4010,14398,3176,42,Store Pickup,No,No,Debit Card
4011,14399,3177,37,2-Day Shipping,No,No,Credit Card
4012,14400,3178,52,Standard,No,No,Credit Card
4013,14401,3179,34,Free Shipping,No,No,Credit Card
4015,14402,3180,88,Free Shipping,No,No,Debit Card
4016,14403,3181,88,Standard,No,No,PayPal
4017,14404,3182,51,Free Shipping,No,No,PayPal
4018,14405,3183,97,Free Shipping,No,No,Credit Card
4019,14406,3184,56,Standard,No,No,Cash
4021,14407,3185,53,2-Day Shipping,No,No,Venmo
4022,14408,3186,71,Express,No,No,PayPal
4023,14409,3187,93,Store Pickup,No,No,Venmo
4024,14410,3188,72,Free Shipping,No,No,Debit Card
4025,14411,3189,59,Standard,No,No,Bank Transfer
4027,14412,3190,87,Store Pickup,No,No,PayPal
4028,14413,3191,78,Free Shipping,No,No,Credit Card
4029,14414,3192,68,Store Pickup,No,No,Credit Card
4030,14415,3193,76,Free Shipping,No,No,Cash
4031,14416,3194,99,Express,No,No,Credit Card
4033,14417,3195,52,Standard,No,No,Credit Card
4034,14418,3196,58,Next Day Air,No,No,Credit Card
4035,14419,3197,59,Express,No,No,Debit Card
4036,14420,3198,71,Free Shipping,No,No,Credit Card
4037,14421,3199,94,Free Shipping,No,No,Debit Card
4039,14422,3200,40,Express,No,No,PayPal
4040,14423,3201,24,Free Shipping,No,No,Credit Card
4041,14424,3202,38,2-Day Shipping,No,No,Cash
4042,14425,3203,37,Standard,No,No,Venmo
4043,14426,3204,29,Express,No,No,Venmo
4045,14427,3205,92,Free Shipping,No,No,Debit Card
4046,14428,3206,24,2-Day Shipping,No,No,Bank Transfer
4047,14429,3207,52,Free Shipping,No,No,PayPal
4048,14430,3208,29,Next Day Air,No,No,PayPal
4049,14431,3209,30,2-Day Shipping,No,No,PayPal
4051,14432,3210,31,Standard,No,No,Debit Card
4052,14433,3211,67,Express,No,No,Venmo
4053,14434,3212,65,Standard,No,No,Cash
4054,14435,3213,22,2-Day Shipping,No,No,Debit Card
4055,14436,3214,56,Standard,No,No,Credit Card
4057,14437,3215,78,Free Shipping,No,No,Debit Card
4058,14438,3216,90,Free Shipping,No,No,PayPal
4059,14439,3217,85,Next Day Air,No,No,Cash
4060,14440,3218,58,Express,No,No,Venmo
4061,14441,3219,34,Express,No,No,PayPal
4063,14442,3220,40,2-Day Shipping,No,No,Credit Card
4064,14443,3221,29,Free Shipping,No,No,Cash
4065,14444,3222,76,Standard,No,No,Cash
4066,14445,3223,84,Store Pickup,No,No,PayPal
4067,14446,3224,65,Standard,No,No,Venmo
4069,14447,3225,80,Free Shipping,No,No,PayPal
4070,14448,3226,98,Store Pickup,No,No,Credit Card
4071,14449,3227,71,Next Day Air,No,No,Bank Transfer
4072,14450,3228,69,Free Shipping,No,No,Debit Card
4073,14451,3229,95,2-Day Shipping,No,No,PayPal
4075,14452,3230,67,Express,No,No,Cash
4076,14453,3231,49,Next Day Air,No,No,Debit Card
4077,14454,3232,97,Free Shipping,No,No,Credit Card
4078,14455,3233,34,Next Day Air,No,No,Bank Transfer
4079,14456,3234,74,Express,No,No,Debit Card
4081,14457,3235,96,2-Day Shipping,No,No,Debit Card
4082,14458,3236,68,Free Shipping,No,No,Venmo
4083,14459,3237,84,Next Day Air,No,No,Cash
4084,14460,3238,57,Express,No,No,Cash
4085,14461,3239,84,2-Day Shipping,No,No,Cash
4087,14462,3240,32,2-Day Shipping,No,No,Cash
4088,14463,3241,37,2-Day Shipping,No,No,Bank Transfer
4089,14464,3242,58,Store Pickup,No,No,PayPal
4090,14465,3243,74,Express,No,No,Venmo
4091,14466,3244,99,Store Pickup,No,No,Bank Transfer
4093,14467,3245,81,Express,No,No,Credit Card
4094,14468,3246,76,Next Day Air,No,No,Cash
4095,14469,3247,98,Store Pickup,No,No,Cash
4096,14470,3248,91,Express,No,No,PayPal
4097,14471,3249,79,Free Shipping,No,No,Bank Transfer
4099,14472,3250,83,Express,No,No,Credit Card
4100,14473,3251,90,2-Day Shipping,No,No,Venmo
4101,14474,3252,20,Standard,No,No,Venmo
4102,14475,3253,21,Store Pickup,No,No,Credit Card
4103,14476,3254,60,2-Day Shipping,No,No,Venmo
4105,14477,3255,31,Store Pickup,No,No,Bank Transfer
4106,14478,3256,40,Next Day Air,No,No,Bank Transfer
4107,14479,3257,26,Free Shipping,No,No,Venmo
4108,14480,3258,98,Express,No,No,Venmo
4109,14481,3259,51,Express,No,No,Credit Card
4111,14482,3260,95,2-Day Shipping,No,No,Debit Card
4112,14483,3261,36,2-Day Shipping,No,No,Credit Card
4113,14484,3262,52,Store Pickup,No,No,Debit Card
4114,14485,3263,35,Standard,No,No,Cash
4115,14486,3264,68,Express,No,No,Debit Card
4117,14487,3265,50,Express,No,No,Cash
4118,14488,3266,100,Express,No,No,Credit Card
4119,14489,3267,74,Next Day Air,No,No,Bank Transfer
4120,14490,3268,45,Store Pickup,No,No,Credit Card
4121,14491,3269,97,Free Shipping,No,No,Bank Transfer
4123,14492,3270,60,Express,No,No,Cash
4124,14493,3271,25,Express,No,No,PayPal
4125,14494,3272,55,Standard,No,No,Credit Card
4126,14495,3273,99,Next Day Air,No,No,PayPal
4127,14496,3274,45,Free Shipping,No,No,PayPal
4129,14497,3275,20,Store Pickup,No,No,Cash
4130,14498,3276,88,2-Day Shipping,No,No,Debit Card
4131,14499,3277,99,Store Pickup,No,No,PayPal
4132,14500,3278,86,Store Pickup,No,No,Credit Card
4133,14501,3279,70,2-Day Shipping,No,No,Bank Transfer
4135,14502,3280,50,Express,No,No,Debit Card
4136,14503,3281,57,Next Day Air,No,No,PayPal
4137,14504,3282,69,Free Shipping,No,No,Bank Transfer
4138,14505,3283,94,Next Day Air,No,No,Credit Card
4139,14506,3284,24,Express,No,No,Debit Card
4141,14507,3285,79,2-Day Shipping,No,No,Venmo
4142,14508,3286,31,Free Shipping,No,No,Cash
4143,14509,3287,67,Express,No,No,Venmo
4144,14510,3288,63,2-Day Shipping,No,No,Credit Card
4145,14511,3289,61,Next Day Air,No,No,Credit Card
4147,14512,3290,50,2-Day Shipping,No,No,Venmo
4148,14513,3291,82,Free Shipping,No,No,PayPal
4149,14514,3292,51,2-Day Shipping,No,No,Cash
4150,14515,3293,23,Standard,No,No,Bank Transfer
4151,14516,3294,91,2-Day Shipping,No,No,Credit Card
4153,14517,3295,60,Store Pickup,No,No,Bank Transfer
4154,14518,3296,34,Next Day Air,No,No,Cash
4155,14519,3297,23,Next Day Air,No,No,Venmo
4156,14520,3298,82,Free Shipping,No,No,PayPal
4157,14521,3299,73,Express,No,No,Bank Transfer
4159,14522,3300,32,2-Day Shipping,No,No,Venmo
4160,14523,3301,80,Express,No,No,Bank Transfer
4161,14524,3302,58,Free Shipping,No,No,Credit Card
4162,14525,3303,82,Standard,No,No,Venmo
4163,14526,3304,60,Next Day Air,No,No,Credit Card
4165,14527,3305,79,Next Day Air,No,No,Bank Transfer
4166,14528,3306,41,Standard,No,No,PayPal
4167,14529,3307,39,Store Pickup,No,No,Venmo
4168,14530,3308,36,Store Pickup,No,No,Cash
4169,14531,3309,70,Express,No,No,Cash
4171,14532,3310,47,Store Pickup,No,No,PayPal
4172,14533,3311,27,Free Shipping,No,No,PayPal
4173,14534,3312,52,Express,No,No,Bank Transfer
4174,14535,3313,75,Next Day Air,No,No,Cash
4175,14536,3314,30,Express,No,No,Credit Card
4177,14537,3315,94,Standard,No,No,Credit Card
4178,14538,3316,68,Standard,No,No,PayPal
4179,14539,3317,45,Free Shipping,No,No,Debit Card
4180,14540,3318,67,Standard,No,No,Cash
4181,14541,3319,46,Free Shipping,No,No,PayPal
4183,14542,3320,31,Next Day Air,No,No,Credit Card
4184,14543,3321,44,2-Day Shipping,No,No,Cash
4185,14544,3322,100,Next Day Air,No,No,Venmo
4186,14545,3323,92,Next Day Air,No,No,PayPal
4187,14546,3324,78,Free Shipping,No,No,Credit Card
4189,14547,3325,32,Standard,No,No,Venmo
4190,14548,3326,97,2-Day Shipping,No,No,Venmo
4191,14549,3327,95,Standard,No,No,Debit Card
4192,14550,3328,64,Express,No,No,Debit Card
4193,14551,3329,35,Free Shipping,No,No,Cash
4195,14552,3330,54,Express,No,No,Debit Card
4196,14553,3331,96,2-Day Shipping,No,No,Bank Transfer
4197,14554,3332,58,Free Shipping,No,No,PayPal
4198,14555,3333,23,2-Day Shipping,No,No,PayPal
4199,14556,3334,35,Express,No,No,PayPal
4201,14557,3335,23,Free Shipping,No,No,Credit Card
4202,14558,3336,94,Express,No,No,Bank Transfer
4203,14559,3337,45,Free Shipping,No,No,Debit Card
4204,14560,3338,23,2-Day Shipping,No,No,Bank Transfer
4205,14561,3339,94,2-Day Shipping,No,No,Credit Card
4207,14562,3340,99,Store Pickup,No,No,Cash
4208,14563,3341,36,Free Shipping,No,No,Credit Card
4209,14564,3342,50,Standard,No,No,Credit Card
4210,14565,3343,81,Free Shipping,No,No,Credit Card
4211,14566,3344,31,2-Day Shipping,No,No,Cash
4213,14567,3345,48,Free Shipping,No,No,Cash
4214,14568,3346,91,2-Day Shipping,No,No,Venmo
4215,14569,3347,99,Express,No,No,Venmo
4216,14570,3348,70,Standard,No,No,PayPal
4217,14571,3349,74,Standard,No,No,Cash
4219,14572,3350,79,Store Pickup,No,No,PayPal
4220,14573,3351,33,2-Day Shipping,No,No,Cash
4221,14574,3352,49,2-Day Shipping,No,No,Bank Transfer
4222,14575,3353,96,Next Day Air,No,No,Bank Transfer
4223,14576,3354,66,Free Shipping,No,No,Credit Card
4225,14577,3355,45,Next Day Air,No,No,PayPal
4226,14578,3356,28,Store Pickup,No,No,Bank Transfer
4227,14579,3357,48,Store Pickup,No,No,PayPal
4228,14580,3358,67,Free Shipping,No,No,Credit Card
4229,14581,3359,59,2-Day Shipping,No,No,Cash
4231,14582,3360,74,Next Day Air,No,No,Debit Card
4232,14583,3361,81,2-Day Shipping,No,No,Cash
4233,14584,3362,26,Free Shipping,No,No,Credit Card
4234,14585,3363,61,Next Day Air,No,No,Venmo
4235,14586,3364,23,Next Day Air,No,No,Bank Transfer
4237,14587,3365,33,Standard,No,No,Credit Card
4238,14588,3366,58,Express,No,No,Credit Card
4239,14589,3367,65,2-Day Shipping,No,No,Debit Card
4240,14590,3368,48,Store Pickup,No,No,Venmo
4241,14591,3369,25,Express,No,No,Bank Transfer
4243,14592,3370,51,2-Day Shipping,No,No,Cash
4244,14593,3371,31,Store Pickup,No,No,Cash
4245,14594,3372,99,Next Day Air,No,No,PayPal
4246,14595,3373,25,Free Shipping,No,No,Credit Card
4247,14596,3374,52,Store Pickup,No,No,Debit Card
4249,14597,3375,47,2-Day Shipping,No,No,Debit Card
4250,14598,3376,98,Express,No,No,Credit Card
4251,14599,3377,46,Store Pickup,No,No,Cash
4252,14600,3378,32,Next Day Air,No,No,PayPal
4253,14601,3379,75,Next Day Air,No,No,Cash
4255,14602,3380,51,Store Pickup,No,No,Cash
4256,14603,3381,52,Standard,No,No,PayPal
4257,14604,3382,66,Standard,No,No,Credit Card
4258,14605,3383,35,Express,No,No,Bank Transfer
4259,14606,3384,43,Next Day Air,No,No,Venmo
4261,14607,3385,24,Free Shipping,No,No,Venmo
4262,14608,3386,83,Standard,No,No,Credit Card
4263,14609,3387,62,2-Day Shipping,No,No,Cash
4264,14610,3388,78,2-Day Shipping,No,No,Credit Card
4265,14611,3389,61,Store Pickup,No,No,Credit Card
4267,14612,3390,57,Free Shipping,No,No,Venmo
4268,14613,3391,70,Next Day Air,No,No,PayPal
4269,14614,3392,57,2-Day Shipping,No,No,Debit Card
4270,14615,3393,74,Free Shipping,No,No,Venmo
4271,14616,3394,90,Next Day Air,No,No,Debit Card
4273,14617,3395,98,Store Pickup,No,No,PayPal
4274,14618,3396,43,Free Shipping,No,No,Debit Card
4275,14619,3397,37,Next Day Air,No,No,PayPal
4276,14620,3398,38,Standard,No,No,Bank Transfer
4277,14621,3399,60,Standard,No,No,Cash
4279,14622,3400,55,Standard,No,No,Debit Card
4280,14623,3401,51,Free Shipping,No,No,Venmo
4281,14624,3402,71,Standard,No,No,Credit Card
4282,14625,3403,61,2-Day Shipping,No,No,PayPal
4283,14626,3404,65,Standard,No,No,Cash
4285,14627,3405,34,2-Day Shipping,No,No,Credit Card
4286,14628,3406,87,Store Pickup,No,No,Bank Transfer
4287,14629,3407,79,Store Pickup,No,No,Venmo
4288,14630,3408,46,Store Pickup,No,No,Cash
4289,14631,3409,72,Standard,No,No,Bank Transfer
4291,14632,3410,93,Next Day Air,No,No,Credit Card
4292,14633,3411,76,Free Shipping,No,No,Bank Transfer
4293,14634,3412,56,2-Day Shipping,No,No,Cash
4294,14635,3413,83,Store Pickup,No,No,Venmo
4295,14636,3414,90,Express,No,No,PayPal
4297,14637,3415,94,Next Day Air,No,No,Bank Transfer
4298,14638,3416,68,2-Day Shipping,No,No,Bank Transfer
4299,14639,3417,53,Store Pickup,No,No,Bank Transfer
4300,14640,3418,35,2-Day Shipping,No,No,Debit Card
4301,14641,3419,30,Free Shipping,No,No,Debit Card
4303,14642,3420,26,Store Pickup,No,No,Venmo
4304,14643,3421,60,Express,No,No,PayPal
4305,14644,3422,30,Free Shipping,No,No,PayPal
4306,14645,3423,91,Next Day Air,No,No,Venmo
4307,14646,3424,71,Next Day Air,No,No,PayPal
4309,14647,3425,64,2-Day Shipping,No,No,Credit Card
4310,14648,3426,54,Next Day Air,No,No,Debit Card
4311,14649,3427,35,2-Day Shipping,No,No,Credit Card
4312,14650,3428,38,Store Pickup,No,No,Cash
4313,14651,3429,69,Next Day Air,No,No,Venmo
4315,14652,3430,96,Express,No,No,Debit Card
4316,14653,3431,73,Next Day Air,No,No,Bank Transfer
4317,14654,3432,49,Express,No,No,Venmo
4318,14655,3433,44,2-Day Shipping,No,No,PayPal
