customer_id,customer_age,customer_gender,customer_location,customer_subscription,customer_purchase count,customer_purchase frequency
1810,58,Male,Alaska,0,6,Fortnightly
1811,41,Male,Maryland,0,16,Bi-Weekly
1812,42,Male,Wisconsin,0,33,Annually
1813,50,Male,Nevada,0,18,Bi-Weekly
1814,40,Male,Illinois,0,24,Weekly
1815,32,Male,Montana,0,24,Quarterly
1816,51,Male,New Mexico,0,48,Every 3 Months
1817,26,Male,Virginia,0,4,Weekly
1818,32,Male,Delaware,0,20,Weekly
1819,58,Male,North Carolina,0,47,Every 3 Months
1820,51,Male,Nevada,0,50,Quarterly
1821,19,Male,Washington,0,31,Monthly
1822,57,Male,Maine,0,29,Quarterly
1823,66,Male,Connecticut,0,4,Annually
1824,62,Male,Louisiana,0,40,Bi-Weekly
1825,58,Male,Illinois,0,31,Monthly
1826,23,Male,South Dakota,0,41,Weekly
1827,45,Male,Indiana,0,44,Annually
1828,20,Male,Vermont,0,31,Weekly
1829,33,Male,New Hampshire,0,45,Every 3 Months
1830,30,Male,Oregon,0,50,Quarterly
1831,50,Male,Kansas,0,7,Annually
1832,62,Male,Maine,0,5,Every 3 Months
1833,69,Male,Louisiana,0,48,Monthly
1834,34,Male,Louisiana,0,19,Fortnightly
1835,49,Male,Indiana,0,39,Fortnightly
1836,65,Male,Kentucky,0,45,Quarterly
1837,66,Male,South Carolina,0,35,Monthly
1838,41,Male,Montana,0,8,Monthly
1839,37,Male,Vermont,0,11,Quarterly
1840,32,Male,Mississippi,0,32,Annually
1841,42,Male,Wyoming,0,46,Every 3 Months
1842,31,Male,Vermont,0,7,Every 3 Months
1843,61,Male,Alabama,0,1,Annually
1844,36,Male,Kentucky,0,32,Monthly
1845,60,Male,South Dakota,0,31,Annually
1846,51,Male,Delaware,0,39,Quarterly
1847,68,Male,Wisconsin,0,9,Quarterly
1848,46,Male,Arizona,0,49,Weekly
1849,19,Male,Maine,0,34,Every 3 Months
1850,30,Male,New Mexico,0,35,Monthly
1851,51,Male,Wyoming,0,50,Weekly
1852,28,Male,Delaware,0,4,Fortnightly
1853,41,Male,Pennsylvania,0,32,Weekly
1854,29,Male,North Dakota,0,11,Fortnightly
1855,25,Male,Kentucky,0,49,Annually
1856,60,Male,Rhode Island,0,9,Annually
1857,63,Male,Arizona,0,30,Bi-Weekly
1858,51,Male,Colorado,0,33,Monthly
1859,22,Male,Maine,0,8,Annually
1860,54,Male,New Jersey,0,29,Fortnightly
1861,18,Male,Kansas,0,4,Monthly
1862,29,Male,South Dakota,0,19,Monthly
1863,59,Male,New Hampshire,0,10,Fortnightly
1864,25,Male,Connecticut,0,39,Monthly
1865,19,Male,Wyoming,0,21,Quarterly
1866,56,Male,Missouri,0,12,Monthly
1867,31,Male,Alaska,0,9,Fortnightly
1868,45,Male,Delaware,0,20,Quarterly
1869,23,Male,Indiana,0,44,Fortnightly
1870,18,Male,West Virginia,0,16,Every 3 Months
1871,43,Male,Wyoming,0,27,Fortnightly
1872,56,Male,Illinois,0,14,Every 3 Months
1873,43,Male,Alaska,0,24,Monthly
1874,64,Male,Wisconsin,0,49,Weekly
1875,67,Male,Indiana,0,14,Weekly
1876,63,Male,Tennessee,0,6,Quarterly
1877,54,Male,Illinois,0,20,Quarterly
1878,69,Male,Pennsylvania,0,3,Annually
1879,34,Male,Oklahoma,0,5,Monthly
1880,56,Male,Tennessee,0,46,Bi-Weekly
1881,34,Male,New Jersey,0,8,Monthly
1882,58,Male,New Jersey,0,13,Bi-Weekly
1883,44,Male,Tennessee,0,25,Quarterly
1884,25,Male,Georgia,0,39,Fortnightly
1885,27,Male,Arizona,0,15,Bi-Weekly
1886,26,Male,Nevada,0,35,Monthly
1887,18,Male,Arkansas,0,46,Bi-Weekly
1888,64,Male,North Dakota,0,3,Monthly
1889,62,Male,South Dakota,0,48,Weekly
1890,59,Male,North Carolina,0,27,Weekly
1891,36,Male,Hawaii,0,5,Weekly
1892,69,Male,New Hampshire,0,48,Quarterly
1893,39,Male,California,0,12,Weekly
1894,28,Male,Delaware,0,10,Fortnightly
1895,42,Male,Arizona,0,48,Bi-Weekly
1896,31,Male,Washington,0,3,Monthly
1897,57,Male,Nevada,0,19,Monthly
1898,53,Male,Alaska,0,11,Fortnightly
1899,59,Male,Texas,0,25,Monthly
1900,32,Male,New York,0,42,Weekly
1901,65,Male,Iowa,0,34,Quarterly
1902,56,Male,Arizona,0,50,Quarterly
1903,31,Male,New Mexico,0,21,Monthly
1904,59,Male,North Carolina,0,37,Weekly
1905,22,Male,Nevada,0,46,Monthly
1906,47,Male,Idaho,0,14,Fortnightly
1907,23,Male,Vermont,0,24,Fortnightly
1908,69,Male,New Mexico,0,36,Every 3 Months
1909,18,Male,Georgia,0,19,Bi-Weekly
1910,50,Male,Kentucky,0,12,Monthly
1911,29,Male,New York,0,13,Quarterly
1912,65,Male,Arizona,0,32,Bi-Weekly
1913,29,Male,Colorado,0,5,Bi-Weekly
1914,49,Male,Kentucky,0,29,Annually
1915,28,Male,Alaska,0,40,Fortnightly
1916,51,Male,Alabama,0,44,Weekly
1917,26,Male,Connecticut,0,3,Bi-Weekly
1918,38,Male,Hawaii,0,35,Bi-Weekly
1919,35,Male,Idaho,0,33,Monthly
1920,34,Male,Virginia,0,20,Bi-Weekly
1921,51,Male,Connecticut,0,40,Every 3 Months
1922,47,Male,Michigan,0,13,Annually
1923,18,Male,Kentucky,0,9,Monthly
1924,64,Male,Nebraska,0,7,Annually
1925,30,Male,Michigan,0,42,Quarterly
1926,59,Male,Utah,0,44,Fortnightly
1927,66,Male,New Mexico,0,6,Annually
1928,40,Male,Florida,0,8,Every 3 Months
1929,25,Male,Mississippi,0,10,Weekly
1930,59,Male,Hawaii,0,46,Quarterly
1931,66,Male,North Carolina,0,26,Weekly
1932,54,Male,Illinois,0,6,Every 3 Months
1933,42,Male,Maryland,0,47,Every 3 Months
1934,48,Male,Montana,0,28,Annually
1935,34,Male,Michigan,0,23,Annually
1936,19,Male,North Carolina,0,45,Fortnightly
1937,70,Male,Minnesota,0,44,Every 3 Months
1938,43,Male,Delaware,0,11,Monthly
1939,46,Male,Kentucky,0,39,Bi-Weekly
1940,66,Male,Ohio,0,20,Every 3 Months
1941,50,Male,Alaska,0,48,Fortnightly
1942,55,Male,Vermont,0,46,Quarterly
1943,63,Male,Alabama,0,22,Monthly
1944,32,Male,Wisconsin,0,45,Annually
1945,30,Male,Arkansas,0,49,Every 3 Months
1946,35,Male,Georgia,0,9,Every 3 Months
1947,59,Male,Louisiana,0,41,Quarterly
1948,59,Male,New York,0,2,Monthly
1949,54,Male,Connecticut,0,39,Bi-Weekly
1950,63,Male,Nebraska,0,12,Quarterly
1951,43,Male,Arkansas,0,26,Every 3 Months
1952,33,Male,Connecticut,0,32,Bi-Weekly
1953,57,Male,Maryland,0,50,Bi-Weekly
1954,25,Male,Colorado,0,3,Fortnightly
1955,26,Male,Colorado,0,3,Quarterly
1956,50,Male,Maine,0,37,Monthly
1957,70,Male,Oklahoma,0,20,Fortnightly
1958,68,Male,South Carolina,0,26,Bi-Weekly
1959,39,Male,Nevada,0,47,Quarterly
1960,46,Male,Colorado,0,7,Every 3 Months
1961,57,Male,Massachusetts,0,40,Annually
1962,47,Male,Nevada,0,45,Quarterly
1963,40,Male,Iowa,0,20,Fortnightly
1964,52,Male,Michigan,0,11,Weekly
1965,40,Male,West Virginia,0,50,Monthly
1966,67,Male,Indiana,0,25,Quarterly
1967,67,Male,Indiana,0,5,Fortnightly
1968,37,Male,Georgia,0,4,Annually
1969,67,Male,Minnesota,0,25,Weekly
1970,64,Male,Louisiana,0,11,Fortnightly
1971,28,Male,Maryland,0,4,Bi-Weekly
1972,54,Male,Pennsylvania,0,1,Monthly
1973,54,Male,Louisiana,0,48,Every 3 Months
1974,24,Male,Maryland,0,9,Every 3 Months
1975,27,Male,Tennessee,0,2,Fortnightly
1976,53,Male,Illinois,0,4,Quarterly
1977,32,Male,Wyoming,0,43,Fortnightly
1978,24,Male,Florida,0,32,Annually
1979,45,Male,Massachusetts,0,1,Quarterly
1980,49,Male,Tennessee,0,38,Fortnightly
1981,51,Male,Iowa,0,25,Fortnightly
1982,69,Male,Michigan,0,42,Quarterly
1983,41,Male,Kansas,0,32,Monthly
1984,59,Male,Georgia,0,21,Quarterly
1985,26,Male,West Virginia,0,26,Fortnightly
1986,23,Male,Tennessee,0,6,Fortnightly
1987,62,Male,Arkansas,0,14,Quarterly
1988,69,Male,Vermont,0,4,Quarterly
1989,46,Male,Virginia,0,26,Weekly
1990,35,Male,Maryland,0,39,Bi-Weekly
1991,32,Male,Connecticut,0,15,Annually
1992,46,Male,Missouri,0,1,Every 3 Months
1993,33,Male,New Jersey,0,28,Monthly
1994,32,Male,Arkansas,0,17,Weekly
1995,33,Male,Nevada,0,24,Weekly
1996,67,Male,Missouri,0,29,Quarterly
1997,67,Male,South Dakota,0,18,Every 3 Months
1998,42,Male,Connecticut,0,10,Bi-Weekly
1999,20,Male,Vermont,0,19,Quarterly
2000,39,Male,Tennessee,0,26,Monthly
2001,26,Male,California,0,25,Bi-Weekly
2002,51,Male,Wyoming,0,2,Fortnightly
2003,31,Male,New York,0,19,Every 3 Months
2004,68,Male,Maine,0,32,Quarterly
2005,44,Male,Georgia,0,13,Bi-Weekly
2006,18,Male,Tennessee,0,30,Fortnightly
2007,58,Male,New Mexico,0,2,Annually
2008,26,Male,Virginia,0,8,Quarterly
2009,57,Male,Florida,0,27,Every 3 Months
2010,37,Male,Alabama,0,26,Bi-Weekly
2011,24,Male,Texas,0,3,Bi-Weekly
2012,57,Male,West Virginia,0,4,Monthly
2013,48,Male,Nevada,0,5,Fortnightly
2014,39,Male,Virginia,0,25,Quarterly
2015,51,Male,Wisconsin,0,47,Bi-Weekly
2016,57,Male,Virginia,0,8,Fortnightly
2017,53,Male,Maine,0,20,Fortnightly
2018,70,Male,Massachusetts,0,42,Every 3 Months
2019,60,Male,Arkansas,0,20,Weekly
2020,31,Male,Idaho,0,23,Fortnightly
2021,41,Male,Pennsylvania,0,26,Quarterly
2022,62,Male,Maine,0,48,Quarterly
2023,59,Male,Alabama,0,16,Bi-Weekly
2024,46,Male,Idaho,0,28,Bi-Weekly
2025,62,Male,Arkansas,0,39,Weekly
2026,42,Male,Delaware,0,43,Fortnightly
2027,37,Male,Maine,0,45,Every 3 Months
2028,50,Male,Nebraska,0,50,Every 3 Months
2029,29,Male,Ohio,0,10,Bi-Weekly
2030,25,Male,Montana,0,40,Quarterly
2031,66,Male,New Mexico,0,38,Monthly
2032,21,Male,North Carolina,0,2,Monthly
2033,46,Male,South Carolina,0,13,Annually
2034,57,Male,Illinois,0,33,Annually
2035,61,Male,Alabama,0,27,Monthly
2036,53,Male,Oklahoma,0,43,Weekly
2037,37,Male,Minnesota,0,46,Weekly
2038,39,Male,Illinois,0,7,Bi-Weekly
2039,53,Male,Arkansas,0,35,Fortnightly
2040,35,Male,Minnesota,0,31,Bi-Weekly
2041,69,Male,South Carolina,0,42,Quarterly
2042,66,Male,New York,0,14,Bi-Weekly
2043,19,Male,Alabama,0,35,Monthly
2044,47,Male,New York,0,49,Weekly
2045,49,Male,Missouri,0,17,Fortnightly
2046,31,Male,Georgia,0,26,Quarterly
2047,39,Male,Oklahoma,0,30,Every 3 Months
2048,58,Male,Connecticut,0,32,Annually
2049,45,Male,Michigan,0,35,Quarterly
2050,68,Male,Rhode Island,0,15,Annually
2051,35,Male,Mississippi,0,10,Annually
2052,65,Male,Massachusetts,0,14,Monthly
2053,45,Male,New Hampshire,0,30,Annually
2054,19,Male,Wyoming,0,16,Fortnightly
2055,65,Male,New Jersey,0,14,Annually
2056,28,Male,Texas,0,28,Weekly
2057,55,Male,Minnesota,0,29,Monthly
2058,66,Male,South Dakota,0,5,Every 3 Months
2059,29,Male,Washington,0,17,Quarterly
2060,56,Male,California,0,50,Weekly
2061,21,Male,Wisconsin,0,23,Quarterly
2062,32,Male,Michigan,0,22,Annually
2063,54,Male,South Carolina,0,15,Quarterly
2064,61,Male,Indiana,0,32,Monthly
2065,31,Male,Arkansas,0,5,Monthly
2066,27,Male,Oregon,0,6,Bi-Weekly
2067,64,Male,Illinois,0,44,Fortnightly
2068,60,Male,Maryland,0,23,Fortnightly
2069,70,Male,Vermont,0,44,Monthly
2070,36,Male,Texas,0,3,Quarterly
2071,56,Male,Nebraska,0,14,Monthly
2072,69,Male,South Carolina,0,37,Quarterly
2073,39,Male,Massachusetts,0,22,Weekly
2074,38,Male,Texas,0,2,Every 3 Months
2075,36,Male,Florida,0,44,Fortnightly
2076,46,Male,South Carolina,0,49,Monthly
2077,59,Male,Florida,0,22,Bi-Weekly
2078,64,Male,Nebraska,0,26,Annually
2079,49,Male,Hawaii,0,40,Weekly
2080,32,Male,Montana,0,16,Quarterly
2081,29,Male,South Dakota,0,17,Bi-Weekly
2082,24,Male,Alabama,0,48,Bi-Weekly
2083,41,Male,Arkansas,0,28,Every 3 Months
2084,41,Male,Mississippi,0,26,Fortnightly
2085,32,Male,Vermont,0,43,Quarterly
2086,69,Male,New York,0,38,Weekly
2087,65,Male,North Dakota,0,36,Every 3 Months
2088,54,Male,Wisconsin,0,1,Weekly
2089,39,Male,California,0,49,Annually
2090,37,Male,Maryland,0,41,Every 3 Months
2091,51,Male,Massachusetts,0,21,Monthly
2092,26,Male,Washington,0,24,Quarterly
2093,42,Male,Minnesota,0,27,Weekly
2094,21,Male,Washington,0,4,Annually
2095,53,Male,South Carolina,0,19,Annually
2096,36,Male,New Mexico,0,1,Fortnightly
2097,21,Male,North Carolina,0,27,Annually
2098,33,Male,Iowa,0,5,Weekly
2099,49,Male,Louisiana,0,20,Quarterly
2100,31,Male,Oklahoma,0,50,Annually
2101,68,Male,Michigan,0,36,Fortnightly
2102,49,Male,Oregon,0,12,Bi-Weekly
2103,23,Male,Idaho,0,23,Monthly
2104,30,Male,Indiana,0,21,Weekly
2105,53,Male,New Mexico,0,47,Weekly
2106,65,Male,South Carolina,0,38,Bi-Weekly
2107,60,Male,Vermont,0,40,Every 3 Months
2108,46,Male,Delaware,0,35,Quarterly
2109,54,Male,North Dakota,0,4,Quarterly
2110,59,Male,California,0,28,Every 3 Months
2111,52,Male,Montana,0,36,Every 3 Months
2112,41,Male,Missouri,0,15,Annually
2113,43,Male,Tennessee,0,7,Fortnightly
2114,63,Male,Virginia,0,29,Every 3 Months
2115,37,Male,Vermont,0,12,Annually
2116,44,Male,Rhode Island,0,16,Bi-Weekly
2117,67,Male,Kansas,0,50,Bi-Weekly
2118,27,Male,Colorado,0,11,Annually
2119,60,Male,Georgia,0,28,Quarterly
2120,58,Male,Nebraska,0,36,Bi-Weekly
2121,53,Male,Missouri,0,38,Quarterly
2122,43,Male,Alaska,0,32,Monthly
2123,32,Male,Virginia,0,42,Weekly
2124,54,Male,Nebraska,0,22,Bi-Weekly
2125,47,Male,Rhode Island,0,22,Quarterly
2126,57,Male,New Hampshire,0,31,Quarterly
2127,63,Male,Alabama,0,28,Monthly
2128,70,Male,North Carolina,0,40,Weekly
2129,62,Male,New Mexico,0,21,Weekly
2130,40,Male,Minnesota,0,12,Every 3 Months
2131,25,Male,Arizona,0,33,Annually
2132,19,Male,Montana,0,9,Fortnightly
2133,25,Male,Vermont,0,15,Weekly
2134,21,Male,Maine,0,13,Annually
2135,55,Male,Virginia,0,35,Fortnightly
2136,34,Male,California,0,1,Every 3 Months
2137,47,Male,New York,0,25,Fortnightly
2138,27,Male,Indiana,0,20,Every 3 Months
2139,67,Male,Mississippi,0,36,Quarterly
2140,40,Male,New York,0,33,Weekly
2141,53,Male,New Mexico,0,36,Fortnightly
2142,24,Male,Kentucky,0,32,Annually
2143,47,Male,North Dakota,0,21,Quarterly
2144,53,Male,Arkansas,0,48,Bi-Weekly
2145,47,Male,Maryland,0,25,Quarterly
2146,38,Male,Connecticut,0,32,Annually
2147,48,Male,Utah,0,45,Every 3 Months
2148,47,Male,Missouri,0,4,Fortnightly
2149,19,Male,Nebraska,0,19,Bi-Weekly
2150,38,Male,Hawaii,0,1,Weekly
2151,57,Male,Illinois,0,12,Weekly
2152,70,Male,Vermont,0,18,Monthly
2153,38,Male,New Jersey,0,43,Bi-Weekly
2154,35,Male,Kentucky,0,31,Annually
2155,46,Male,Wyoming,0,33,Every 3 Months
2156,32,Male,Hawaii,0,46,Monthly
2157,38,Male,Missouri,0,41,Bi-Weekly
2158,41,Male,Mississippi,0,41,Fortnightly
2159,19,Male,Massachusetts,0,9,Fortnightly
2160,18,Male,Louisiana,0,34,Annually
2161,45,Male,West Virginia,0,21,Annually
2162,23,Male,Washington,0,5,Fortnightly
2163,60,Male,Oregon,0,32,Weekly
2164,52,Male,New York,0,44,Monthly
2165,42,Male,Iowa,0,46,Bi-Weekly
2166,29,Male,Idaho,0,42,Every 3 Months
2167,31,Male,New Jersey,0,50,Bi-Weekly
2168,30,Male,Ohio,0,33,Fortnightly
2169,23,Male,Connecticut,0,32,Quarterly
2170,31,Male,Florida,0,32,Bi-Weekly
2171,40,Male,South Carolina,0,37,Every 3 Months
2172,39,Male,Missouri,0,9,Fortnightly
2173,28,Male,Rhode Island,0,6,Fortnightly
2174,23,Male,Delaware,0,36,Quarterly
2175,42,Male,Colorado,0,1,Annually
2176,68,Male,Nebraska,0,48,Fortnightly
2177,24,Male,Vermont,0,44,Quarterly
2178,24,Male,Montana,0,9,Bi-Weekly
2179,21,Male,Florida,0,32,Annually
2180,49,Male,Delaware,0,14,Monthly
2181,41,Male,Connecticut,0,43,Quarterly
2182,22,Male,Hawaii,0,32,Bi-Weekly
2183,42,Male,New Mexico,0,26,Bi-Weekly
2184,30,Male,Kansas,0,2,Monthly
2185,38,Male,Nevada,0,16,Every 3 Months
2186,40,Male,North Carolina,0,50,Every 3 Months
2187,55,Male,New Mexico,0,6,Every 3 Months
2188,37,Male,Idaho,0,20,Annually
2189,41,Male,California,0,9,Weekly
2190,38,Male,Wisconsin,0,47,Bi-Weekly
2191,42,Male,Alaska,0,33,Annually
2192,26,Male,Pennsylvania,0,46,Bi-Weekly
2193,41,Male,Virginia,0,9,Monthly
2194,27,Male,California,0,8,Monthly
2195,61,Male,Kentucky,0,48,Quarterly
2196,58,Male,New York,0,2,Monthly
2197,25,Male,Vermont,0,31,Weekly
2198,33,Male,Pennsylvania,0,40,Monthly
2199,57,Male,New York,0,35,Monthly
2200,39,Male,North Carolina,0,40,Monthly
2201,60,Male,Wyoming,0,27,Every 3 Months
2202,39,Male,Ohio,0,10,Annually
2203,42,Male,Alabama,0,23,Weekly
2204,53,Male,Rhode Island,0,32,Quarterly
2205,20,Male,Oregon,0,6,Monthly
2206,46,Male,North Dakota,0,27,Weekly
2207,46,Male,Illinois,0,25,Fortnightly
2208,69,Male,New Mexico,0,11,Annually
2209,28,Male,Colorado,0,23,Monthly
2210,42,Male,Utah,0,44,Quarterly
2211,30,Male,Virginia,0,35,Fortnightly
2212,50,Male,Maine,0,45,Every 3 Months
2213,59,Male,Nebraska,0,22,Quarterly
2214,54,Male,Hawaii,0,18,Quarterly
2215,50,Male,Idaho,0,20,Weekly
2216,25,Male,West Virginia,0,28,Fortnightly
2217,41,Male,Vermont,0,15,Bi-Weekly
2218,35,Male,Indiana,0,42,Fortnightly
2219,67,Male,Idaho,0,20,Quarterly
2220,33,Male,Minnesota,0,16,Fortnightly
2221,19,Male,Wyoming,0,47,Annually
2222,25,Male,Kansas,0,34,Annually
2223,32,Male,Georgia,0,30,Weekly
2224,30,Male,Kansas,0,5,Quarterly
2225,18,Male,Nebraska,0,38,Quarterly
2226,38,Male,Washington,0,18,Annually
2227,22,Male,Missouri,0,28,Annually
2228,40,Male,Washington,0,42,Fortnightly
2229,54,Male,Kansas,0,5,Weekly
2230,70,Male,Minnesota,0,50,Monthly
2231,52,Male,Colorado,0,33,Fortnightly
2232,34,Male,Utah,0,1,Weekly
2233,65,Male,North Carolina,0,14,Fortnightly
2234,38,Male,Florida,0,48,Monthly
2235,35,Male,New Hampshire,0,26,Weekly
2236,40,Male,Illinois,0,44,Annually
2237,23,Male,Louisiana,0,18,Fortnightly
2238,45,Male,Alabama,0,31,Every 3 Months
2239,40,Male,Florida,0,18,Weekly
2240,42,Male,Alabama,0,41,Every 3 Months
2241,57,Male,California,0,18,Every 3 Months
2242,18,Male,Maryland,0,3,Bi-Weekly
2243,18,Male,Nevada,0,5,Bi-Weekly
2244,56,Male,Massachusetts,0,13,Annually
2245,35,Male,South Carolina,0,22,Annually
2246,49,Male,Delaware,0,45,Fortnightly
2247,49,Male,Hawaii,0,39,Every 3 Months
2248,34,Male,Florida,0,18,Annually
2249,63,Male,Rhode Island,0,19,Fortnightly
2250,42,Male,Wyoming,0,29,Weekly
2251,41,Male,Colorado,0,19,Weekly
2252,26,Male,Virginia,0,22,Monthly
2253,48,Male,Nebraska,0,21,Annually
2254,62,Male,Oklahoma,0,22,Monthly
2255,24,Male,North Dakota,0,44,Every 3 Months
2256,48,Male,Michigan,0,42,Quarterly
2257,31,Male,California,0,33,Quarterly
2258,41,Male,Tennessee,0,6,Annually
2259,24,Male,Ohio,0,44,Every 3 Months
2260,60,Male,Florida,0,24,Annually
2261,38,Male,Missouri,0,16,Quarterly
2262,58,Male,South Carolina,0,12,Fortnightly
2263,53,Male,Arizona,0,50,Monthly
2264,44,Male,Indiana,0,42,Quarterly
2265,51,Male,North Dakota,0,50,Monthly
2266,36,Male,Montana,0,10,Quarterly
2267,20,Male,Missouri,0,32,Weekly
2268,32,Male,Kentucky,0,37,Weekly
2269,66,Male,Georgia,0,15,Monthly
2270,49,Male,Kentucky,0,27,Annually
2271,27,Male,Georgia,0,7,Weekly
2272,29,Male,Alaska,0,49,Quarterly
2273,29,Male,Maine,0,44,Monthly
2274,55,Male,New Mexico,0,13,Bi-Weekly
2275,57,Male,New York,0,38,Fortnightly
2276,29,Male,Oklahoma,0,10,Weekly
2277,31,Male,Wyoming,0,25,Weekly
2278,25,Male,Alabama,0,18,Quarterly
2279,61,Male,Maryland,0,6,Every 3 Months
2280,53,Male,West Virginia,0,35,Quarterly
2281,22,Male,Kentucky,0,31,Fortnightly
2282,28,Male,Kansas,0,41,Annually
2283,18,Male,Idaho,0,8,Annually
2284,44,Male,Ohio,0,34,Fortnightly
2285,32,Male,Iowa,0,20,Annually
2286,34,Male,Michigan,0,38,Every 3 Months
2287,67,Male,South Dakota,0,35,Quarterly
2288,66,Male,Nebraska,0,6,Annually
2289,28,Male,California,0,50,Weekly
2290,70,Male,Nevada,0,47,Weekly
2291,37,Male,Kansas,0,23,Quarterly
2292,28,Male,Ohio,0,13,Quarterly
2293,43,Male,Vermont,0,31,Monthly
2294,37,Male,Georgia,0,16,Every 3 Months
2295,54,Male,Maryland,0,40,Annually
2296,50,Male,Connecticut,0,45,Quarterly
2297,46,Male,Washington,0,50,Every 3 Months
2298,60,Male,California,0,1,Quarterly
2299,40,Male,Montana,0,10,Every 3 Months
2300,64,Male,Idaho,0,48,Every 3 Months
2301,18,Male,Pennsylvania,0,38,Monthly
2302,37,Male,Maine,0,21,Annually
2303,36,Male,Montana,0,38,Monthly
2304,51,Male,New Jersey,0,31,Fortnightly
2305,26,Male,Louisiana,0,9,Fortnightly
2306,68,Male,Maine,0,47,Weekly
2307,27,Male,Florida,0,8,Bi-Weekly
2308,28,Male,Missouri,0,30,Annually
2309,49,Male,North Dakota,0,22,Quarterly
2310,70,Male,Connecticut,0,3,Quarterly
2311,30,Male,Virginia,0,15,Monthly
2312,27,Male,Montana,0,10,Every 3 Months
2313,19,Male,Vermont,0,19,Every 3 Months
2314,64,Male,Georgia,0,36,Fortnightly
2315,42,Male,Virginia,0,12,Every 3 Months
2316,69,Male,Vermont,0,49,Quarterly
2317,28,Male,Montana,0,7,Annually
2318,47,Male,New Jersey,0,28,Monthly
2319,69,Male,Wyoming,0,30,Annually
2320,56,Male,Maine,0,29,Monthly
2321,28,Male,New Mexico,0,9,Every 3 Months
2322,50,Male,Colorado,0,27,Fortnightly
2323,39,Male,Connecticut,0,21,Fortnightly
2324,35,Male,Maryland,0,36,Monthly
2325,59,Male,Oregon,0,19,Annually
2326,44,Male,New York,0,47,Weekly
2327,66,Male,Oklahoma,0,38,Annually
2328,20,Male,Alabama,0,22,Bi-Weekly
2329,45,Male,North Dakota,0,29,Bi-Weekly
2330,49,Male,Nebraska,0,42,Annually
2331,60,Male,Arizona,0,47,Every 3 Months
2332,61,Male,Illinois,0,10,Bi-Weekly
2333,36,Male,South Carolina,0,10,Monthly
2334,33,Male,Kansas,0,1,Every 3 Months
2335,49,Male,Kansas,0,7,Monthly
2336,31,Male,Idaho,0,10,Fortnightly
2337,19,Male,California,0,11,Weekly
2338,39,Male,North Dakota,0,5,Annually
2339,66,Male,Georgia,0,21,Quarterly
2340,25,Male,Illinois,0,24,Quarterly
2341,63,Male,Delaware,0,37,Fortnightly
2342,56,Male,Connecticut,0,22,Every 3 Months
2343,20,Male,Tennessee,0,16,Fortnightly
2344,58,Male,Maryland,0,44,Monthly
2345,34,Male,Rhode Island,0,14,Bi-Weekly
2346,28,Male,New York,0,23,Every 3 Months
2347,22,Male,New Mexico,0,46,Fortnightly
2348,37,Male,California,0,46,Every 3 Months
2349,54,Male,Maine,0,16,Every 3 Months
2350,65,Male,New York,0,40,Every 3 Months
2351,57,Male,Hawaii,0,21,Annually
2352,38,Male,New Hampshire,0,25,Bi-Weekly
2353,70,Male,Nebraska,0,25,Quarterly
2354,56,Male,Montana,0,25,Every 3 Months
2355,56,Male,Wisconsin,0,27,Monthly
2356,22,Male,Tennessee,0,12,Monthly
2357,57,Male,Montana,0,27,Quarterly
2358,53,Male,Michigan,0,40,Bi-Weekly
2359,53,Male,Texas,0,38,Quarterly
2360,19,Male,Pennsylvania,0,44,Every 3 Months
2361,49,Male,New York,0,27,Every 3 Months
2362,44,Male,Alabama,0,30,Every 3 Months
2363,27,Male,Virginia,0,24,Monthly
2364,60,Male,Pennsylvania,0,38,Bi-Weekly
2365,62,Male,Mississippi,0,4,Quarterly
2366,52,Male,Wyoming,0,32,Monthly
2367,30,Male,New Mexico,0,32,Fortnightly
2368,66,Male,North Dakota,0,28,Bi-Weekly
2369,29,Male,New Jersey,0,6,Every 3 Months
2370,24,Male,Vermont,0,24,Monthly
2371,51,Male,Alaska,0,38,Weekly
2372,67,Male,Indiana,0,28,Annually
2373,50,Male,Alabama,0,9,Fortnightly
2374,37,Male,Michigan,0,21,Every 3 Months
2375,69,Male,Washington,0,31,Monthly
2376,60,Male,Virginia,0,18,Quarterly
2377,21,Male,Tennessee,0,5,Weekly
2378,44,Male,South Dakota,0,22,Annually
2379,26,Male,New Hampshire,0,37,Bi-Weekly
2380,40,Male,South Dakota,0,22,Monthly
2381,41,Male,Pennsylvania,0,36,Fortnightly
2382,62,Male,Wisconsin,0,23,Annually
2383,39,Male,California,0,44,Weekly
2384,53,Male,Rhode Island,0,25,Annually
2385,24,Male,Alabama,0,40,Quarterly
2386,41,Male,Oklahoma,0,12,Weekly
2387,19,Male,Illinois,0,14,Monthly
2388,36,Male,Tennessee,0,14,Monthly
2389,21,Male,Alabama,0,10,Annually
2390,25,Male,Kansas,0,17,Every 3 Months
2391,65,Male,Arizona,0,24,Fortnightly
2392,42,Male,Michigan,0,31,Quarterly
2393,40,Male,Missouri,0,36,Annually
2394,58,Male,Louisiana,0,38,Every 3 Months
2395,40,Male,Connecticut,0,23,Fortnightly
2396,62,Male,Connecticut,0,47,Bi-Weekly
2397,38,Male,Oregon,0,20,Weekly
2398,37,Male,West Virginia,0,41,Monthly
2399,65,Male,Florida,0,44,Fortnightly
2400,55,Male,New Hampshire,0,31,Monthly
2401,43,Male,Oregon,0,11,Bi-Weekly
